/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 182, iters: 1400, time: 0.042, data: 0.002) G_GAN: 2.783 G_L1: 14.714 D_real: 0.460 D_fake: 0.146 
(epoch: 182, iters: 1500, time: 0.043, data: 0.001) G_GAN: 2.400 G_L1: 13.961 D_real: 0.039 D_fake: 0.170 
(epoch: 182, iters: 1600, time: 0.355, data: 0.001) G_GAN: 2.445 G_L1: 11.447 D_real: 0.524 D_fake: 0.173 
(epoch: 182, iters: 1700, time: 0.046, data: 0.001) G_GAN: 1.278 G_L1: 12.318 D_real: 0.279 D_fake: 0.708 
(epoch: 182, iters: 1800, time: 0.040, data: 0.002) G_GAN: 2.204 G_L1: 12.228 D_real: 0.120 D_fake: 0.207 
(epoch: 182, iters: 1900, time: 0.043, data: 0.001) G_GAN: 1.976 G_L1: 10.174 D_real: 0.656 D_fake: 0.279 
(epoch: 182, iters: 2000, time: 0.046, data: 0.001) G_GAN: 3.048 G_L1: 9.503 D_real: 0.001 D_fake: 0.130 
(epoch: 182, iters: 2100, time: 0.043, data: 0.001) G_GAN: 2.869 G_L1: 8.458 D_real: 1.537 D_fake: 0.092 
(epoch: 182, iters: 2200, time: 0.042, data: 0.001) G_GAN: 1.906 G_L1: 7.843 D_real: 0.342 D_fake: 0.291 
(epoch: 182, iters: 2300, time: 0.042, data: 0.001) G_GAN: 1.502 G_L1: 16.813 D_real: 0.258 D_fake: 0.504 
(epoch: 182, iters: 2400, time: 0.042, data: 0.002) G_GAN: 2.197 G_L1: 10.651 D_real: 0.242 D_fake: 0.212 
End of epoch 182 / 200 	 Time Taken: 83 sec
learning rate 0.0000356 -> 0.0000337
(epoch: 183, iters: 100, time: 0.039, data: 0.155) G_GAN: 1.727 G_L1: 9.359 D_real: 0.278 D_fake: 0.437 
(epoch: 183, iters: 200, time: 0.042, data: 0.001) G_GAN: 1.715 G_L1: 10.807 D_real: 0.162 D_fake: 0.383 
(epoch: 183, iters: 300, time: 0.045, data: 0.002) G_GAN: 2.508 G_L1: 14.137 D_real: 0.100 D_fake: 0.167 
(epoch: 183, iters: 400, time: 0.451, data: 0.001) G_GAN: 2.414 G_L1: 12.379 D_real: 0.684 D_fake: 0.149 
(epoch: 183, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.040 G_L1: 7.975 D_real: 0.411 D_fake: 1.350 
(epoch: 183, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.306 G_L1: 14.542 D_real: 0.982 D_fake: 0.160 
(epoch: 183, iters: 700, time: 0.044, data: 0.001) G_GAN: 2.357 G_L1: 14.047 D_real: 0.001 D_fake: 0.238 
(epoch: 183, iters: 800, time: 0.042, data: 0.001) G_GAN: 3.408 G_L1: 10.200 D_real: 0.012 D_fake: 0.059 
(epoch: 183, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.831 G_L1: 8.861 D_real: 0.000 D_fake: 0.056 
(epoch: 183, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.299 G_L1: 11.468 D_real: 0.026 D_fake: 0.220 
(epoch: 183, iters: 1100, time: 0.042, data: 0.001) G_GAN: 1.681 G_L1: 18.849 D_real: 0.004 D_fake: 0.422 
(epoch: 183, iters: 1200, time: 0.344, data: 0.001) G_GAN: 1.294 G_L1: 14.708 D_real: 0.146 D_fake: 0.574 
(epoch: 183, iters: 1300, time: 0.046, data: 0.001) G_GAN: 2.347 G_L1: 13.465 D_real: 0.515 D_fake: 0.182 
(epoch: 183, iters: 1400, time: 0.043, data: 0.001) G_GAN: 4.396 G_L1: 11.158 D_real: 0.447 D_fake: 0.027 
(epoch: 183, iters: 1500, time: 0.042, data: 0.001) G_GAN: 1.472 G_L1: 10.847 D_real: 0.354 D_fake: 0.504 
(epoch: 183, iters: 1600, time: 0.043, data: 0.001) G_GAN: 1.277 G_L1: 10.412 D_real: 0.634 D_fake: 0.564 
(epoch: 183, iters: 1700, time: 0.048, data: 0.001) G_GAN: 3.033 G_L1: 12.056 D_real: 0.012 D_fake: 0.093 
(epoch: 183, iters: 1800, time: 0.041, data: 0.001) G_GAN: 0.686 G_L1: 7.027 D_real: 0.143 D_fake: 1.658 
(epoch: 183, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.150 G_L1: 18.327 D_real: 0.011 D_fake: 0.262 
(epoch: 183, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.057 G_L1: 5.671 D_real: 0.353 D_fake: 0.341 
(epoch: 183, iters: 2100, time: 0.041, data: 0.001) G_GAN: 1.349 G_L1: 11.923 D_real: 0.405 D_fake: 0.675 
(epoch: 183, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.165 G_L1: 11.979 D_real: 0.690 D_fake: 0.209 
(epoch: 183, iters: 2300, time: 0.043, data: 0.001) G_GAN: 1.666 G_L1: 10.982 D_real: 0.209 D_fake: 0.390 
(epoch: 183, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.255 G_L1: 14.847 D_real: 0.060 D_fake: 0.221 
End of epoch 183 / 200 	 Time Taken: 82 sec
learning rate 0.0000337 -> 0.0000317
(epoch: 184, iters: 100, time: 0.043, data: 0.148) G_GAN: 2.761 G_L1: 9.610 D_real: 0.344 D_fake: 0.093 
(epoch: 184, iters: 200, time: 0.045, data: 0.002) G_GAN: 1.554 G_L1: 11.407 D_real: 1.210 D_fake: 0.373 
(epoch: 184, iters: 300, time: 0.043, data: 0.001) G_GAN: 2.995 G_L1: 11.321 D_real: 0.582 D_fake: 0.091 
(epoch: 184, iters: 400, time: 0.354, data: 0.001) G_GAN: 1.743 G_L1: 14.177 D_real: 0.131 D_fake: 0.417 
(epoch: 184, iters: 500, time: 0.049, data: 0.001) G_GAN: 1.631 G_L1: 9.011 D_real: 0.143 D_fake: 0.402 
(epoch: 184, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.122 G_L1: 12.496 D_real: 1.046 D_fake: 0.171 
(epoch: 184, iters: 700, time: 0.043, data: 0.002) G_GAN: 1.906 G_L1: 14.312 D_real: 0.002 D_fake: 0.356 
(epoch: 184, iters: 800, time: 0.347, data: 0.001) G_GAN: 1.413 G_L1: 11.996 D_real: 0.547 D_fake: 0.467 
saving the latest model (epoch 184, total_iters 440000)
(epoch: 184, iters: 900, time: 0.042, data: 0.002) G_GAN: 2.517 G_L1: 10.221 D_real: 0.229 D_fake: 0.179 
(epoch: 184, iters: 1000, time: 0.044, data: 0.001) G_GAN: 2.588 G_L1: 11.457 D_real: 0.383 D_fake: 0.132 
(epoch: 184, iters: 1100, time: 0.039, data: 0.001) G_GAN: 1.390 G_L1: 15.262 D_real: 0.145 D_fake: 0.622 
(epoch: 184, iters: 1200, time: 0.046, data: 0.002) G_GAN: 2.496 G_L1: 12.438 D_real: 0.305 D_fake: 0.129 
(epoch: 184, iters: 1300, time: 0.044, data: 0.002) G_GAN: 2.063 G_L1: 10.741 D_real: 0.157 D_fake: 0.240 
(epoch: 184, iters: 1400, time: 0.043, data: 0.001) G_GAN: 1.746 G_L1: 13.235 D_real: 0.231 D_fake: 0.387 
(epoch: 184, iters: 1500, time: 0.043, data: 0.002) G_GAN: 1.735 G_L1: 10.461 D_real: 0.216 D_fake: 0.340 
(epoch: 184, iters: 1600, time: 0.047, data: 0.001) G_GAN: 1.151 G_L1: 15.333 D_real: 0.081 D_fake: 0.881 
(epoch: 184, iters: 1700, time: 0.042, data: 0.002) G_GAN: 2.265 G_L1: 18.429 D_real: 0.127 D_fake: 0.190 
(epoch: 184, iters: 1800, time: 0.044, data: 0.001) G_GAN: 2.461 G_L1: 14.002 D_real: 0.879 D_fake: 0.147 
(epoch: 184, iters: 1900, time: 0.047, data: 0.001) G_GAN: 1.218 G_L1: 14.608 D_real: 0.346 D_fake: 0.670 
(epoch: 184, iters: 2000, time: 0.043, data: 0.002) G_GAN: 2.093 G_L1: 12.241 D_real: 0.154 D_fake: 0.228 
(epoch: 184, iters: 2100, time: 0.044, data: 0.001) G_GAN: 2.135 G_L1: 11.035 D_real: 0.543 D_fake: 0.243 
(epoch: 184, iters: 2200, time: 0.047, data: 0.001) G_GAN: 1.428 G_L1: 17.976 D_real: 0.124 D_fake: 0.654 
(epoch: 184, iters: 2300, time: 0.040, data: 0.002) G_GAN: 3.215 G_L1: 10.078 D_real: 1.386 D_fake: 0.060 
(epoch: 184, iters: 2400, time: 0.041, data: 0.002) G_GAN: 2.423 G_L1: 15.476 D_real: 0.028 D_fake: 0.195 
End of epoch 184 / 200 	 Time Taken: 83 sec
learning rate 0.0000317 -> 0.0000297
(epoch: 185, iters: 100, time: 0.043, data: 0.151) G_GAN: 1.014 G_L1: 7.862 D_real: 0.899 D_fake: 0.792 
(epoch: 185, iters: 200, time: 0.038, data: 0.001) G_GAN: 1.652 G_L1: 11.765 D_real: 0.154 D_fake: 0.452 
(epoch: 185, iters: 300, time: 0.043, data: 0.001) G_GAN: 2.799 G_L1: 8.979 D_real: 0.417 D_fake: 0.119 
(epoch: 185, iters: 400, time: 0.464, data: 0.001) G_GAN: 1.834 G_L1: 14.799 D_real: 0.486 D_fake: 0.297 
(epoch: 185, iters: 500, time: 0.050, data: 0.001) G_GAN: 1.284 G_L1: 14.914 D_real: 0.864 D_fake: 0.563 
(epoch: 185, iters: 600, time: 0.039, data: 0.002) G_GAN: 1.234 G_L1: 15.218 D_real: 0.003 D_fake: 0.765 
(epoch: 185, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.250 G_L1: 13.160 D_real: 1.112 D_fake: 0.143 
(epoch: 185, iters: 800, time: 0.042, data: 0.001) G_GAN: 3.755 G_L1: 17.143 D_real: 0.027 D_fake: 0.043 
(epoch: 185, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.519 G_L1: 8.426 D_real: 0.780 D_fake: 0.133 
(epoch: 185, iters: 1000, time: 0.047, data: 0.002) G_GAN: 2.864 G_L1: 12.497 D_real: 0.175 D_fake: 0.106 
(epoch: 185, iters: 1100, time: 0.045, data: 0.001) G_GAN: 1.392 G_L1: 5.215 D_real: 1.122 D_fake: 0.355 
(epoch: 185, iters: 1200, time: 0.042, data: 0.001) G_GAN: 2.149 G_L1: 11.967 D_real: 0.376 D_fake: 0.225 
(epoch: 185, iters: 1300, time: 0.045, data: 0.001) G_GAN: 1.917 G_L1: 10.173 D_real: 0.174 D_fake: 0.265 
(epoch: 185, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.793 G_L1: 12.286 D_real: 0.401 D_fake: 0.097 
(epoch: 185, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.251 G_L1: 13.193 D_real: 0.146 D_fake: 0.554 
(epoch: 185, iters: 1600, time: 0.046, data: 0.001) G_GAN: 2.424 G_L1: 10.532 D_real: 0.402 D_fake: 0.166 
(epoch: 185, iters: 1700, time: 0.043, data: 0.001) G_GAN: 2.128 G_L1: 7.562 D_real: 0.471 D_fake: 0.188 
(epoch: 185, iters: 1800, time: 0.042, data: 0.001) G_GAN: 1.847 G_L1: 9.197 D_real: 1.406 D_fake: 0.232 
(epoch: 185, iters: 1900, time: 0.044, data: 0.001) G_GAN: 3.107 G_L1: 10.498 D_real: 0.103 D_fake: 0.122 
(epoch: 185, iters: 2000, time: 0.039, data: 0.001) G_GAN: 2.796 G_L1: 10.447 D_real: 0.387 D_fake: 0.100 
(epoch: 185, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.157 G_L1: 22.019 D_real: 0.008 D_fake: 0.246 
(epoch: 185, iters: 2200, time: 0.041, data: 0.002) G_GAN: 1.706 G_L1: 15.147 D_real: 0.044 D_fake: 0.475 
(epoch: 185, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.227 G_L1: 17.033 D_real: 0.014 D_fake: 0.201 
(epoch: 185, iters: 2400, time: 0.350, data: 0.002) G_GAN: 2.044 G_L1: 13.847 D_real: 0.624 D_fake: 0.286 
saving the model at the end of epoch 185, iters 444000
End of epoch 185 / 200 	 Time Taken: 83 sec
learning rate 0.0000297 -> 0.0000277
(epoch: 186, iters: 100, time: 0.043, data: 0.156) G_GAN: 3.414 G_L1: 16.085 D_real: 0.135 D_fake: 0.063 
(epoch: 186, iters: 200, time: 0.045, data: 0.001) G_GAN: 1.279 G_L1: 14.405 D_real: 0.810 D_fake: 0.573 
(epoch: 186, iters: 300, time: 0.043, data: 0.001) G_GAN: 1.383 G_L1: 15.553 D_real: 0.182 D_fake: 0.576 
(epoch: 186, iters: 400, time: 0.349, data: 0.001) G_GAN: 1.568 G_L1: 11.931 D_real: 0.992 D_fake: 0.350 
(epoch: 186, iters: 500, time: 0.043, data: 0.001) G_GAN: 4.172 G_L1: 11.712 D_real: 0.342 D_fake: 0.031 
(epoch: 186, iters: 600, time: 0.041, data: 0.001) G_GAN: 1.412 G_L1: 15.819 D_real: 0.476 D_fake: 0.538 
(epoch: 186, iters: 700, time: 0.043, data: 0.001) G_GAN: 1.982 G_L1: 14.792 D_real: 0.132 D_fake: 0.359 
(epoch: 186, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.492 G_L1: 15.395 D_real: 0.015 D_fake: 0.495 
(epoch: 186, iters: 900, time: 0.044, data: 0.001) G_GAN: 2.297 G_L1: 10.298 D_real: 0.153 D_fake: 0.222 
(epoch: 186, iters: 1000, time: 0.046, data: 0.001) G_GAN: 2.053 G_L1: 11.265 D_real: 0.034 D_fake: 0.273 
saving the latest model (epoch 186, total_iters 445000)
(epoch: 186, iters: 1100, time: 0.042, data: 0.002) G_GAN: 2.039 G_L1: 10.887 D_real: 1.166 D_fake: 0.256 
(epoch: 186, iters: 1200, time: 0.045, data: 0.002) G_GAN: 1.927 G_L1: 13.727 D_real: 0.605 D_fake: 0.259 
(epoch: 186, iters: 1300, time: 0.043, data: 0.002) G_GAN: 2.396 G_L1: 15.374 D_real: 0.057 D_fake: 0.198 
(epoch: 186, iters: 1400, time: 0.046, data: 0.001) G_GAN: 1.773 G_L1: 12.455 D_real: 0.697 D_fake: 0.308 
(epoch: 186, iters: 1500, time: 0.043, data: 0.001) G_GAN: 1.736 G_L1: 9.190 D_real: 1.153 D_fake: 0.376 
(epoch: 186, iters: 1600, time: 0.041, data: 0.001) G_GAN: 1.880 G_L1: 13.222 D_real: 0.292 D_fake: 0.322 
(epoch: 186, iters: 1700, time: 0.044, data: 0.001) G_GAN: 1.950 G_L1: 17.798 D_real: 0.254 D_fake: 0.302 
(epoch: 186, iters: 1800, time: 0.041, data: 0.001) G_GAN: 1.550 G_L1: 18.352 D_real: 0.136 D_fake: 0.496 
(epoch: 186, iters: 1900, time: 0.042, data: 0.001) G_GAN: 1.665 G_L1: 11.603 D_real: 0.476 D_fake: 0.325 
(epoch: 186, iters: 2000, time: 0.350, data: 0.001) G_GAN: 1.830 G_L1: 7.234 D_real: 0.749 D_fake: 0.264 
(epoch: 186, iters: 2100, time: 0.044, data: 0.001) G_GAN: 2.206 G_L1: 20.955 D_real: 0.231 D_fake: 0.233 
(epoch: 186, iters: 2200, time: 0.038, data: 0.001) G_GAN: 1.698 G_L1: 11.731 D_real: 0.548 D_fake: 0.323 
(epoch: 186, iters: 2300, time: 0.041, data: 0.001) G_GAN: 1.738 G_L1: 11.439 D_real: 0.194 D_fake: 0.345 
(epoch: 186, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.350 G_L1: 12.531 D_real: 0.311 D_fake: 0.196 
End of epoch 186 / 200 	 Time Taken: 83 sec
learning rate 0.0000277 -> 0.0000257
(epoch: 187, iters: 100, time: 0.045, data: 0.158) G_GAN: 2.469 G_L1: 13.016 D_real: 0.362 D_fake: 0.153 
(epoch: 187, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.418 G_L1: 13.602 D_real: 0.151 D_fake: 0.155 
(epoch: 187, iters: 300, time: 0.042, data: 0.001) G_GAN: 2.282 G_L1: 12.118 D_real: 0.481 D_fake: 0.173 
(epoch: 187, iters: 400, time: 0.469, data: 0.001) G_GAN: 2.655 G_L1: 10.143 D_real: 0.338 D_fake: 0.147 
(epoch: 187, iters: 500, time: 0.043, data: 0.001) G_GAN: 1.291 G_L1: 9.822 D_real: 0.653 D_fake: 0.476 
(epoch: 187, iters: 600, time: 0.044, data: 0.002) G_GAN: 3.346 G_L1: 10.779 D_real: 0.114 D_fake: 0.067 
(epoch: 187, iters: 700, time: 0.046, data: 0.001) G_GAN: 1.443 G_L1: 9.698 D_real: 0.347 D_fake: 0.451 
(epoch: 187, iters: 800, time: 0.044, data: 0.001) G_GAN: 1.453 G_L1: 13.161 D_real: 0.001 D_fake: 0.542 
(epoch: 187, iters: 900, time: 0.042, data: 0.001) G_GAN: 2.276 G_L1: 12.185 D_real: 0.512 D_fake: 0.180 
(epoch: 187, iters: 1000, time: 0.045, data: 0.001) G_GAN: 1.173 G_L1: 16.107 D_real: 0.005 D_fake: 0.648 
(epoch: 187, iters: 1100, time: 0.041, data: 0.002) G_GAN: 1.998 G_L1: 20.509 D_real: 0.088 D_fake: 0.432 
(epoch: 187, iters: 1200, time: 0.044, data: 0.001) G_GAN: 3.075 G_L1: 12.048 D_real: 0.610 D_fake: 0.077 
(epoch: 187, iters: 1300, time: 0.043, data: 0.001) G_GAN: 1.512 G_L1: 10.987 D_real: 0.302 D_fake: 0.479 
(epoch: 187, iters: 1400, time: 0.045, data: 0.001) G_GAN: 2.197 G_L1: 12.265 D_real: 0.135 D_fake: 0.223 
(epoch: 187, iters: 1500, time: 0.038, data: 0.001) G_GAN: 1.692 G_L1: 9.987 D_real: 0.518 D_fake: 0.360 
(epoch: 187, iters: 1600, time: 0.358, data: 0.001) G_GAN: 1.259 G_L1: 15.972 D_real: 0.722 D_fake: 0.549 
(epoch: 187, iters: 1700, time: 0.043, data: 0.001) G_GAN: 2.023 G_L1: 15.319 D_real: 0.010 D_fake: 0.296 
(epoch: 187, iters: 1800, time: 0.044, data: 0.001) G_GAN: 3.028 G_L1: 8.338 D_real: 0.818 D_fake: 0.087 
(epoch: 187, iters: 1900, time: 0.046, data: 0.001) G_GAN: 2.489 G_L1: 10.864 D_real: 0.246 D_fake: 0.141 
(epoch: 187, iters: 2000, time: 0.045, data: 0.002) G_GAN: 1.342 G_L1: 11.058 D_real: 0.302 D_fake: 0.566 
(epoch: 187, iters: 2100, time: 0.039, data: 0.001) G_GAN: 2.500 G_L1: 11.230 D_real: 0.639 D_fake: 0.172 
(epoch: 187, iters: 2200, time: 0.045, data: 0.001) G_GAN: 1.881 G_L1: 12.445 D_real: 0.231 D_fake: 0.306 
(epoch: 187, iters: 2300, time: 0.044, data: 0.001) G_GAN: 3.201 G_L1: 15.440 D_real: 0.338 D_fake: 0.121 
(epoch: 187, iters: 2400, time: 0.040, data: 0.001) G_GAN: 3.195 G_L1: 11.956 D_real: 0.288 D_fake: 0.087 
End of epoch 187 / 200 	 Time Taken: 82 sec
learning rate 0.0000257 -> 0.0000238
(epoch: 188, iters: 100, time: 0.040, data: 0.157) G_GAN: 2.427 G_L1: 10.606 D_real: 0.000 D_fake: 0.163 
(epoch: 188, iters: 200, time: 0.043, data: 0.001) G_GAN: 2.281 G_L1: 9.975 D_real: 0.001 D_fake: 0.215 
(epoch: 188, iters: 300, time: 0.042, data: 0.001) G_GAN: 1.908 G_L1: 11.957 D_real: 0.222 D_fake: 0.320 
(epoch: 188, iters: 400, time: 0.363, data: 0.001) G_GAN: 1.823 G_L1: 9.329 D_real: 0.695 D_fake: 0.307 
(epoch: 188, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.591 G_L1: 13.160 D_real: 0.016 D_fake: 0.155 
(epoch: 188, iters: 600, time: 0.044, data: 0.001) G_GAN: 1.858 G_L1: 12.617 D_real: 0.281 D_fake: 0.403 
(epoch: 188, iters: 700, time: 0.040, data: 0.001) G_GAN: 1.950 G_L1: 17.076 D_real: 0.051 D_fake: 0.370 
(epoch: 188, iters: 800, time: 0.044, data: 0.001) G_GAN: 2.027 G_L1: 13.447 D_real: 0.087 D_fake: 0.324 
(epoch: 188, iters: 900, time: 0.043, data: 0.002) G_GAN: 1.832 G_L1: 18.816 D_real: 0.077 D_fake: 0.336 
(epoch: 188, iters: 1000, time: 0.043, data: 0.001) G_GAN: 4.122 G_L1: 6.232 D_real: 0.080 D_fake: 0.048 
(epoch: 188, iters: 1100, time: 0.047, data: 0.001) G_GAN: 1.657 G_L1: 10.546 D_real: 0.206 D_fake: 0.478 
(epoch: 188, iters: 1200, time: 0.360, data: 0.002) G_GAN: 2.349 G_L1: 13.501 D_real: 0.623 D_fake: 0.175 
saving the latest model (epoch 188, total_iters 450000)
(epoch: 188, iters: 1300, time: 0.043, data: 0.002) G_GAN: 2.419 G_L1: 10.483 D_real: 0.576 D_fake: 0.181 
(epoch: 188, iters: 1400, time: 0.046, data: 0.001) G_GAN: 2.595 G_L1: 15.944 D_real: 0.052 D_fake: 0.175 
(epoch: 188, iters: 1500, time: 0.044, data: 0.001) G_GAN: 1.391 G_L1: 11.439 D_real: 0.564 D_fake: 0.534 
(epoch: 188, iters: 1600, time: 0.046, data: 0.001) G_GAN: 2.352 G_L1: 17.799 D_real: 0.073 D_fake: 0.203 
(epoch: 188, iters: 1700, time: 0.047, data: 0.002) G_GAN: 1.832 G_L1: 13.965 D_real: 0.608 D_fake: 0.270 
(epoch: 188, iters: 1800, time: 0.046, data: 0.002) G_GAN: 1.443 G_L1: 13.078 D_real: 0.081 D_fake: 0.511 
(epoch: 188, iters: 1900, time: 0.047, data: 0.002) G_GAN: 1.199 G_L1: 15.521 D_real: 0.137 D_fake: 0.813 
(epoch: 188, iters: 2000, time: 0.041, data: 0.002) G_GAN: 2.029 G_L1: 10.821 D_real: 0.005 D_fake: 0.251 
(epoch: 188, iters: 2100, time: 0.047, data: 0.001) G_GAN: 1.842 G_L1: 18.862 D_real: 0.152 D_fake: 0.354 
(epoch: 188, iters: 2200, time: 0.040, data: 0.002) G_GAN: 1.789 G_L1: 6.412 D_real: 0.598 D_fake: 0.568 
(epoch: 188, iters: 2300, time: 0.045, data: 0.002) G_GAN: 1.879 G_L1: 15.154 D_real: 0.210 D_fake: 0.295 
(epoch: 188, iters: 2400, time: 0.040, data: 0.002) G_GAN: 1.769 G_L1: 12.174 D_real: 0.105 D_fake: 0.362 
End of epoch 188 / 200 	 Time Taken: 83 sec
learning rate 0.0000238 -> 0.0000218
(epoch: 189, iters: 100, time: 0.042, data: 0.156) G_GAN: 1.441 G_L1: 9.406 D_real: 0.106 D_fake: 0.482 
(epoch: 189, iters: 200, time: 0.045, data: 0.002) G_GAN: 2.148 G_L1: 11.715 D_real: 0.301 D_fake: 0.254 
(epoch: 189, iters: 300, time: 0.044, data: 0.002) G_GAN: 3.080 G_L1: 10.007 D_real: 0.411 D_fake: 0.100 
(epoch: 189, iters: 400, time: 0.471, data: 0.001) G_GAN: 2.247 G_L1: 14.248 D_real: 0.486 D_fake: 0.191 
(epoch: 189, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.298 G_L1: 12.808 D_real: 0.234 D_fake: 0.675 
(epoch: 189, iters: 600, time: 0.045, data: 0.002) G_GAN: 2.424 G_L1: 14.391 D_real: 0.165 D_fake: 0.166 
(epoch: 189, iters: 700, time: 0.043, data: 0.002) G_GAN: 1.953 G_L1: 11.654 D_real: 0.252 D_fake: 0.289 
(epoch: 189, iters: 800, time: 0.366, data: 0.002) G_GAN: 3.107 G_L1: 11.323 D_real: 0.341 D_fake: 0.076 
(epoch: 189, iters: 900, time: 0.043, data: 0.001) G_GAN: 1.240 G_L1: 12.168 D_real: 0.403 D_fake: 0.549 
(epoch: 189, iters: 1000, time: 0.043, data: 0.001) G_GAN: 1.431 G_L1: 12.126 D_real: 0.370 D_fake: 0.439 
(epoch: 189, iters: 1100, time: 0.045, data: 0.001) G_GAN: 1.711 G_L1: 18.712 D_real: 0.025 D_fake: 0.360 
(epoch: 189, iters: 1200, time: 0.041, data: 0.001) G_GAN: 1.762 G_L1: 16.134 D_real: 0.746 D_fake: 0.357 
(epoch: 189, iters: 1300, time: 0.043, data: 0.001) G_GAN: 1.448 G_L1: 10.338 D_real: 0.254 D_fake: 0.503 
(epoch: 189, iters: 1400, time: 0.046, data: 0.002) G_GAN: 1.058 G_L1: 11.309 D_real: 0.205 D_fake: 0.858 
(epoch: 189, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.406 G_L1: 10.826 D_real: 0.515 D_fake: 0.167 
(epoch: 189, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.299 G_L1: 8.947 D_real: 0.075 D_fake: 0.194 
(epoch: 189, iters: 1700, time: 0.055, data: 0.001) G_GAN: 1.829 G_L1: 11.848 D_real: 0.442 D_fake: 0.314 
(epoch: 189, iters: 1800, time: 0.043, data: 0.001) G_GAN: 1.730 G_L1: 14.800 D_real: 0.156 D_fake: 0.348 
(epoch: 189, iters: 1900, time: 0.044, data: 0.001) G_GAN: 1.308 G_L1: 11.892 D_real: 0.568 D_fake: 0.509 
(epoch: 189, iters: 2000, time: 0.040, data: 0.001) G_GAN: 2.188 G_L1: 9.173 D_real: 0.609 D_fake: 0.189 
(epoch: 189, iters: 2100, time: 0.044, data: 0.001) G_GAN: 2.284 G_L1: 14.439 D_real: 0.293 D_fake: 0.205 
(epoch: 189, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.893 G_L1: 8.747 D_real: 0.393 D_fake: 0.282 
(epoch: 189, iters: 2300, time: 0.041, data: 0.001) G_GAN: 1.550 G_L1: 7.293 D_real: 0.599 D_fake: 0.405 
(epoch: 189, iters: 2400, time: 0.037, data: 0.001) G_GAN: 2.593 G_L1: 15.843 D_real: 0.016 D_fake: 0.171 
End of epoch 189 / 200 	 Time Taken: 82 sec
learning rate 0.0000218 -> 0.0000198
(epoch: 190, iters: 100, time: 0.042, data: 0.156) G_GAN: 2.491 G_L1: 14.794 D_real: 0.603 D_fake: 0.154 
(epoch: 190, iters: 200, time: 0.040, data: 0.002) G_GAN: 1.609 G_L1: 15.824 D_real: 0.050 D_fake: 0.433 
(epoch: 190, iters: 300, time: 0.045, data: 0.001) G_GAN: 3.128 G_L1: 11.401 D_real: 0.291 D_fake: 0.080 
(epoch: 190, iters: 400, time: 0.358, data: 0.001) G_GAN: 2.436 G_L1: 17.151 D_real: 0.064 D_fake: 0.223 
(epoch: 190, iters: 500, time: 0.045, data: 0.001) G_GAN: 2.154 G_L1: 15.904 D_real: 0.059 D_fake: 0.280 
(epoch: 190, iters: 600, time: 0.043, data: 0.001) G_GAN: 3.327 G_L1: 14.027 D_real: 0.217 D_fake: 0.073 
(epoch: 190, iters: 700, time: 0.042, data: 0.001) G_GAN: 0.935 G_L1: 9.898 D_real: 0.464 D_fake: 0.873 
(epoch: 190, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.440 G_L1: 13.059 D_real: 1.013 D_fake: 0.152 
(epoch: 190, iters: 900, time: 0.043, data: 0.001) G_GAN: 1.265 G_L1: 10.584 D_real: 0.186 D_fake: 0.637 
(epoch: 190, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.157 G_L1: 15.987 D_real: 0.108 D_fake: 0.281 
(epoch: 190, iters: 1100, time: 0.040, data: 0.001) G_GAN: 1.865 G_L1: 14.685 D_real: 0.061 D_fake: 0.273 
(epoch: 190, iters: 1200, time: 0.045, data: 0.002) G_GAN: 2.422 G_L1: 20.107 D_real: 0.138 D_fake: 0.157 
