/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 180, iters: 600, time: 0.042, data: 0.001) G_GAN: 12.264 G_L1: 23.216 D_real: 0.008 D_fake: 0.000 
(epoch: 180, iters: 700, time: 0.042, data: 0.001) G_GAN: 12.596 G_L1: 34.785 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 800, time: 0.041, data: 0.001) G_GAN: 8.196 G_L1: 26.897 D_real: 0.000 D_fake: 0.005 
(epoch: 180, iters: 900, time: 0.043, data: 0.001) G_GAN: 11.926 G_L1: 26.151 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 1000, time: 0.042, data: 0.001) G_GAN: 11.164 G_L1: 37.483 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 1100, time: 0.042, data: 0.001) G_GAN: 13.791 G_L1: 26.449 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 1200, time: 0.041, data: 0.002) G_GAN: 10.086 G_L1: 32.330 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 1300, time: 0.042, data: 0.001) G_GAN: 11.935 G_L1: 34.571 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 1400, time: 0.041, data: 0.001) G_GAN: 14.634 G_L1: 36.395 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 1500, time: 0.041, data: 0.001) G_GAN: 7.944 G_L1: 27.182 D_real: 0.000 D_fake: 0.001 
(epoch: 180, iters: 1600, time: 0.041, data: 0.001) G_GAN: 9.383 G_L1: 32.485 D_real: 0.002 D_fake: 0.000 
(epoch: 180, iters: 1700, time: 0.040, data: 0.001) G_GAN: 6.537 G_L1: 26.260 D_real: 0.001 D_fake: 0.006 
(epoch: 180, iters: 1800, time: 0.042, data: 0.002) G_GAN: 14.379 G_L1: 34.719 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 1900, time: 0.040, data: 0.001) G_GAN: 6.661 G_L1: 21.572 D_real: 0.026 D_fake: 0.004 
(epoch: 180, iters: 2000, time: 0.040, data: 0.001) G_GAN: 12.973 G_L1: 29.330 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.358 G_L1: 26.500 D_real: 0.000 D_fake: 0.132 
(epoch: 180, iters: 2200, time: 0.040, data: 0.001) G_GAN: 16.550 G_L1: 35.667 D_real: 0.000 D_fake: 0.000 
(epoch: 180, iters: 2300, time: 0.042, data: 0.001) G_GAN: 7.045 G_L1: 25.452 D_real: 0.000 D_fake: 0.004 
(epoch: 180, iters: 2400, time: 0.358, data: 0.001) G_GAN: 15.352 G_L1: 31.532 D_real: 0.002 D_fake: 0.000 
saving the model at the end of epoch 180, iters 432000
End of epoch 180 / 200 	 Time Taken: 77 sec
learning rate 0.0000396 -> 0.0000376
(epoch: 181, iters: 100, time: 0.041, data: 0.144) G_GAN: 11.033 G_L1: 25.686 D_real: 0.001 D_fake: 0.000 
(epoch: 181, iters: 200, time: 0.046, data: 0.001) G_GAN: 11.093 G_L1: 22.412 D_real: 0.001 D_fake: 0.000 
(epoch: 181, iters: 300, time: 0.041, data: 0.001) G_GAN: 8.764 G_L1: 38.170 D_real: 0.000 D_fake: 0.002 
(epoch: 181, iters: 400, time: 0.367, data: 0.001) G_GAN: 10.741 G_L1: 17.522 D_real: 0.000 D_fake: 0.000 
(epoch: 181, iters: 500, time: 0.041, data: 0.001) G_GAN: 12.765 G_L1: 32.810 D_real: 0.001 D_fake: 0.000 
(epoch: 181, iters: 600, time: 0.041, data: 0.001) G_GAN: 9.274 G_L1: 32.934 D_real: 0.000 D_fake: 0.002 
(epoch: 181, iters: 700, time: 0.042, data: 0.001) G_GAN: 9.146 G_L1: 31.309 D_real: 0.045 D_fake: 0.000 
(epoch: 181, iters: 800, time: 0.042, data: 0.001) G_GAN: 9.386 G_L1: 23.375 D_real: 0.000 D_fake: 0.000 
(epoch: 181, iters: 900, time: 0.041, data: 0.001) G_GAN: 11.289 G_L1: 33.298 D_real: 0.000 D_fake: 0.001 
(epoch: 181, iters: 1000, time: 0.040, data: 0.001) G_GAN: 5.840 G_L1: 44.973 D_real: 0.000 D_fake: 0.010 
(epoch: 181, iters: 1100, time: 0.040, data: 0.001) G_GAN: 14.620 G_L1: 27.588 D_real: 0.002 D_fake: 0.000 
(epoch: 181, iters: 1200, time: 0.041, data: 0.001) G_GAN: 6.048 G_L1: 23.108 D_real: 0.038 D_fake: 0.007 
(epoch: 181, iters: 1300, time: 0.040, data: 0.001) G_GAN: 7.304 G_L1: 23.451 D_real: 0.000 D_fake: 0.005 
(epoch: 181, iters: 1400, time: 0.041, data: 0.001) G_GAN: 8.631 G_L1: 17.463 D_real: 0.027 D_fake: 0.001 
(epoch: 181, iters: 1500, time: 0.040, data: 0.001) G_GAN: 7.077 G_L1: 30.070 D_real: 0.000 D_fake: 0.008 
(epoch: 181, iters: 1600, time: 0.040, data: 0.001) G_GAN: 14.125 G_L1: 32.291 D_real: 0.000 D_fake: 0.000 
(epoch: 181, iters: 1700, time: 0.039, data: 0.001) G_GAN: 10.396 G_L1: 36.301 D_real: 0.000 D_fake: 0.000 
(epoch: 181, iters: 1800, time: 0.044, data: 0.001) G_GAN: 11.019 G_L1: 16.461 D_real: 0.004 D_fake: 0.000 
(epoch: 181, iters: 1900, time: 0.041, data: 0.002) G_GAN: 16.877 G_L1: 30.480 D_real: 0.000 D_fake: 0.000 
(epoch: 181, iters: 2000, time: 0.427, data: 0.001) G_GAN: 7.689 G_L1: 15.582 D_real: 0.001 D_fake: 0.002 
(epoch: 181, iters: 2100, time: 0.038, data: 0.001) G_GAN: 7.710 G_L1: 45.892 D_real: 0.001 D_fake: 0.008 
(epoch: 181, iters: 2200, time: 0.041, data: 0.001) G_GAN: 11.973 G_L1: 29.341 D_real: 0.262 D_fake: 0.000 
(epoch: 181, iters: 2300, time: 0.041, data: 0.001) G_GAN: 7.419 G_L1: 25.467 D_real: 0.000 D_fake: 0.002 
(epoch: 181, iters: 2400, time: 0.040, data: 0.001) G_GAN: 15.581 G_L1: 26.493 D_real: 0.000 D_fake: 0.000 
End of epoch 181 / 200 	 Time Taken: 76 sec
learning rate 0.0000376 -> 0.0000356
(epoch: 182, iters: 100, time: 0.042, data: 0.152) G_GAN: 7.337 G_L1: 30.338 D_real: 0.001 D_fake: 0.004 
(epoch: 182, iters: 200, time: 0.042, data: 0.001) G_GAN: 10.997 G_L1: 34.695 D_real: 0.000 D_fake: 0.000 
(epoch: 182, iters: 300, time: 0.041, data: 0.001) G_GAN: 13.632 G_L1: 37.772 D_real: 0.000 D_fake: 0.000 
(epoch: 182, iters: 400, time: 0.363, data: 0.001) G_GAN: 5.631 G_L1: 20.639 D_real: 0.000 D_fake: 0.017 
(epoch: 182, iters: 500, time: 0.042, data: 0.001) G_GAN: 14.347 G_L1: 28.206 D_real: 0.011 D_fake: 0.000 
(epoch: 182, iters: 600, time: 0.042, data: 0.001) G_GAN: 9.442 G_L1: 27.184 D_real: 0.000 D_fake: 0.000 
saving the latest model (epoch 182, total_iters 435000)
(epoch: 182, iters: 700, time: 0.042, data: 0.001) G_GAN: 14.064 G_L1: 37.343 D_real: 0.200 D_fake: 0.000 
(epoch: 182, iters: 800, time: 0.043, data: 0.001) G_GAN: 15.489 G_L1: 32.077 D_real: 0.000 D_fake: 0.000 
(epoch: 182, iters: 900, time: 0.041, data: 0.001) G_GAN: 10.244 G_L1: 25.788 D_real: 0.003 D_fake: 0.000 
(epoch: 182, iters: 1000, time: 0.041, data: 0.001) G_GAN: 9.203 G_L1: 37.543 D_real: 0.000 D_fake: 0.001 
(epoch: 182, iters: 1100, time: 0.044, data: 0.001) G_GAN: 6.434 G_L1: 43.772 D_real: 0.000 D_fake: 0.008 
(epoch: 182, iters: 1200, time: 0.044, data: 0.002) G_GAN: 14.342 G_L1: 22.154 D_real: 0.012 D_fake: 0.000 
(epoch: 182, iters: 1300, time: 0.041, data: 0.001) G_GAN: 8.141 G_L1: 18.635 D_real: 0.002 D_fake: 0.002 
(epoch: 182, iters: 1400, time: 0.041, data: 0.001) G_GAN: 12.201 G_L1: 32.223 D_real: 0.000 D_fake: 0.000 
(epoch: 182, iters: 1500, time: 0.041, data: 0.001) G_GAN: 12.349 G_L1: 22.489 D_real: 0.000 D_fake: 0.000 
(epoch: 182, iters: 1600, time: 0.361, data: 0.001) G_GAN: 10.877 G_L1: 33.254 D_real: 0.000 D_fake: 0.000 
(epoch: 182, iters: 1700, time: 0.040, data: 0.001) G_GAN: 11.865 G_L1: 29.978 D_real: 0.000 D_fake: 0.000 
(epoch: 182, iters: 1800, time: 0.041, data: 0.001) G_GAN: 5.722 G_L1: 26.321 D_real: 0.000 D_fake: 0.030 
(epoch: 182, iters: 1900, time: 0.041, data: 0.001) G_GAN: 13.936 G_L1: 27.987 D_real: 0.000 D_fake: 0.000 
(epoch: 182, iters: 2000, time: 0.041, data: 0.002) G_GAN: 13.725 G_L1: 38.204 D_real: 0.000 D_fake: 0.000 
(epoch: 182, iters: 2100, time: 0.041, data: 0.001) G_GAN: 7.435 G_L1: 26.709 D_real: 0.000 D_fake: 0.004 
(epoch: 182, iters: 2200, time: 0.041, data: 0.001) G_GAN: 5.935 G_L1: 24.288 D_real: 0.000 D_fake: 0.046 
(epoch: 182, iters: 2300, time: 0.041, data: 0.001) G_GAN: 6.446 G_L1: 22.382 D_real: 0.000 D_fake: 0.006 
(epoch: 182, iters: 2400, time: 0.041, data: 0.001) G_GAN: 12.422 G_L1: 38.600 D_real: 0.005 D_fake: 0.000 
End of epoch 182 / 200 	 Time Taken: 76 sec
learning rate 0.0000356 -> 0.0000337
(epoch: 183, iters: 100, time: 0.042, data: 0.142) G_GAN: 6.012 G_L1: 21.307 D_real: 0.000 D_fake: 0.013 
(epoch: 183, iters: 200, time: 0.038, data: 0.001) G_GAN: 8.257 G_L1: 19.103 D_real: 0.001 D_fake: 0.001 
(epoch: 183, iters: 300, time: 0.041, data: 0.001) G_GAN: 11.963 G_L1: 27.603 D_real: 0.000 D_fake: 0.000 
(epoch: 183, iters: 400, time: 0.349, data: 0.001) G_GAN: 10.408 G_L1: 19.969 D_real: 0.000 D_fake: 0.000 
(epoch: 183, iters: 500, time: 0.041, data: 0.001) G_GAN: 12.688 G_L1: 21.817 D_real: 0.000 D_fake: 0.000 
(epoch: 183, iters: 600, time: 0.042, data: 0.001) G_GAN: 16.106 G_L1: 19.194 D_real: 0.000 D_fake: 0.000 
(epoch: 183, iters: 700, time: 0.042, data: 0.001) G_GAN: 8.947 G_L1: 29.383 D_real: 0.000 D_fake: 0.001 
(epoch: 183, iters: 800, time: 0.040, data: 0.001) G_GAN: 14.226 G_L1: 27.084 D_real: 0.000 D_fake: 0.000 
(epoch: 183, iters: 900, time: 0.038, data: 0.001) G_GAN: 7.321 G_L1: 27.016 D_real: 0.000 D_fake: 0.003 
(epoch: 183, iters: 1000, time: 0.042, data: 0.001) G_GAN: 10.025 G_L1: 28.597 D_real: 0.001 D_fake: 0.000 
(epoch: 183, iters: 1100, time: 0.040, data: 0.001) G_GAN: 12.972 G_L1: 16.130 D_real: 0.000 D_fake: 0.000 
(epoch: 183, iters: 1200, time: 0.426, data: 0.001) G_GAN: 16.607 G_L1: 25.034 D_real: 0.003 D_fake: 0.000 
(epoch: 183, iters: 1300, time: 0.041, data: 0.001) G_GAN: 13.123 G_L1: 24.916 D_real: 0.000 D_fake: 0.000 
(epoch: 183, iters: 1400, time: 0.040, data: 0.001) G_GAN: 5.337 G_L1: 21.561 D_real: 0.000 D_fake: 0.073 
(epoch: 183, iters: 1500, time: 0.042, data: 0.001) G_GAN: 13.696 G_L1: 22.534 D_real: 0.000 D_fake: 0.000 
(epoch: 183, iters: 1600, time: 0.044, data: 0.001) G_GAN: 15.697 G_L1: 31.344 D_real: 0.002 D_fake: 0.000 
(epoch: 183, iters: 1700, time: 0.043, data: 0.001) G_GAN: 10.087 G_L1: 28.492 D_real: 0.015 D_fake: 0.000 
(epoch: 183, iters: 1800, time: 0.038, data: 0.001) G_GAN: 8.290 G_L1: 37.395 D_real: 0.000 D_fake: 0.003 
(epoch: 183, iters: 1900, time: 0.042, data: 0.001) G_GAN: 9.981 G_L1: 40.583 D_real: 0.000 D_fake: 0.001 
(epoch: 183, iters: 2000, time: 0.042, data: 0.001) G_GAN: 11.593 G_L1: 44.094 D_real: 0.000 D_fake: 0.000 
(epoch: 183, iters: 2100, time: 0.041, data: 0.001) G_GAN: 8.576 G_L1: 18.846 D_real: 0.000 D_fake: 0.001 
(epoch: 183, iters: 2200, time: 0.041, data: 0.001) G_GAN: 14.694 G_L1: 29.555 D_real: 0.124 D_fake: 0.000 
(epoch: 183, iters: 2300, time: 0.048, data: 0.001) G_GAN: 15.938 G_L1: 36.348 D_real: 0.004 D_fake: 0.000 
(epoch: 183, iters: 2400, time: 0.039, data: 0.001) G_GAN: 9.158 G_L1: 31.702 D_real: 0.001 D_fake: 0.000 
End of epoch 183 / 200 	 Time Taken: 75 sec
learning rate 0.0000337 -> 0.0000317
(epoch: 184, iters: 100, time: 0.041, data: 0.141) G_GAN: 14.486 G_L1: 23.958 D_real: 0.002 D_fake: 0.000 
(epoch: 184, iters: 200, time: 0.044, data: 0.001) G_GAN: 14.208 G_L1: 23.820 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 300, time: 0.042, data: 0.001) G_GAN: 18.764 G_L1: 25.931 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 400, time: 0.356, data: 0.001) G_GAN: 14.760 G_L1: 26.470 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 500, time: 0.041, data: 0.001) G_GAN: 16.454 G_L1: 38.921 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 600, time: 0.045, data: 0.002) G_GAN: 10.937 G_L1: 24.927 D_real: 0.015 D_fake: 0.000 
(epoch: 184, iters: 700, time: 0.041, data: 0.001) G_GAN: 5.316 G_L1: 20.630 D_real: 0.000 D_fake: 0.031 
(epoch: 184, iters: 800, time: 0.358, data: 0.002) G_GAN: 11.661 G_L1: 20.047 D_real: 0.000 D_fake: 0.000 
saving the latest model (epoch 184, total_iters 440000)
(epoch: 184, iters: 900, time: 0.041, data: 0.001) G_GAN: 12.305 G_L1: 29.455 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 1000, time: 0.041, data: 0.001) G_GAN: 6.421 G_L1: 25.584 D_real: 0.000 D_fake: 0.016 
(epoch: 184, iters: 1100, time: 0.040, data: 0.001) G_GAN: 9.282 G_L1: 34.302 D_real: 0.001 D_fake: 0.002 
(epoch: 184, iters: 1200, time: 0.042, data: 0.001) G_GAN: 13.287 G_L1: 38.079 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 1300, time: 0.044, data: 0.001) G_GAN: 12.582 G_L1: 26.859 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 1400, time: 0.042, data: 0.001) G_GAN: 7.228 G_L1: 20.375 D_real: 0.000 D_fake: 0.010 
(epoch: 184, iters: 1500, time: 0.038, data: 0.001) G_GAN: 12.686 G_L1: 39.123 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 1600, time: 0.039, data: 0.001) G_GAN: 12.315 G_L1: 23.630 D_real: 0.007 D_fake: 0.000 
(epoch: 184, iters: 1700, time: 0.042, data: 0.001) G_GAN: 6.990 G_L1: 26.888 D_real: 0.341 D_fake: 0.001 
(epoch: 184, iters: 1800, time: 0.043, data: 0.002) G_GAN: 9.470 G_L1: 24.610 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 1900, time: 0.042, data: 0.001) G_GAN: 9.339 G_L1: 16.782 D_real: 0.013 D_fake: 0.001 
(epoch: 184, iters: 2000, time: 0.042, data: 0.001) G_GAN: 10.291 G_L1: 19.263 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 2100, time: 0.041, data: 0.001) G_GAN: 14.645 G_L1: 27.572 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 2200, time: 0.042, data: 0.001) G_GAN: 17.309 G_L1: 37.916 D_real: 0.000 D_fake: 0.000 
(epoch: 184, iters: 2300, time: 0.040, data: 0.001) G_GAN: 12.268 G_L1: 25.175 D_real: 0.001 D_fake: 0.000 
(epoch: 184, iters: 2400, time: 0.042, data: 0.001) G_GAN: 7.378 G_L1: 31.658 D_real: 0.000 D_fake: 0.003 
End of epoch 184 / 200 	 Time Taken: 76 sec
learning rate 0.0000317 -> 0.0000297
(epoch: 185, iters: 100, time: 0.046, data: 0.145) G_GAN: 15.396 G_L1: 46.076 D_real: 0.000 D_fake: 0.000 
(epoch: 185, iters: 200, time: 0.040, data: 0.002) G_GAN: 7.029 G_L1: 24.806 D_real: 0.000 D_fake: 0.004 
(epoch: 185, iters: 300, time: 0.042, data: 0.001) G_GAN: 8.714 G_L1: 35.264 D_real: 0.000 D_fake: 0.001 
(epoch: 185, iters: 400, time: 0.357, data: 0.001) G_GAN: 11.679 G_L1: 34.363 D_real: 0.000 D_fake: 0.000 
(epoch: 185, iters: 500, time: 0.042, data: 0.001) G_GAN: 9.583 G_L1: 35.052 D_real: 0.000 D_fake: 0.001 
(epoch: 185, iters: 600, time: 0.041, data: 0.001) G_GAN: 7.891 G_L1: 41.241 D_real: 0.001 D_fake: 0.002 
(epoch: 185, iters: 700, time: 0.039, data: 0.001) G_GAN: 13.014 G_L1: 26.510 D_real: 0.000 D_fake: 0.000 
(epoch: 185, iters: 800, time: 0.042, data: 0.001) G_GAN: 11.743 G_L1: 41.925 D_real: 0.000 D_fake: 0.000 
(epoch: 185, iters: 900, time: 0.040, data: 0.001) G_GAN: 4.616 G_L1: 20.580 D_real: 0.012 D_fake: 0.066 
(epoch: 185, iters: 1000, time: 0.042, data: 0.001) G_GAN: 11.140 G_L1: 35.490 D_real: 0.044 D_fake: 0.000 
(epoch: 185, iters: 1100, time: 0.042, data: 0.001) G_GAN: 9.541 G_L1: 16.745 D_real: 0.002 D_fake: 0.001 
(epoch: 185, iters: 1200, time: 0.042, data: 0.001) G_GAN: 10.186 G_L1: 28.882 D_real: 0.001 D_fake: 0.000 
(epoch: 185, iters: 1300, time: 0.042, data: 0.001) G_GAN: 13.021 G_L1: 31.198 D_real: 0.000 D_fake: 0.000 
(epoch: 185, iters: 1400, time: 0.040, data: 0.001) G_GAN: 6.017 G_L1: 20.741 D_real: 0.000 D_fake: 0.013 
(epoch: 185, iters: 1500, time: 0.042, data: 0.001) G_GAN: 13.362 G_L1: 19.849 D_real: 0.003 D_fake: 0.000 
(epoch: 185, iters: 1600, time: 0.041, data: 0.001) G_GAN: 6.728 G_L1: 32.899 D_real: 0.080 D_fake: 0.007 
(epoch: 185, iters: 1700, time: 0.041, data: 0.001) G_GAN: 10.856 G_L1: 23.538 D_real: 0.000 D_fake: 0.000 
(epoch: 185, iters: 1800, time: 0.042, data: 0.001) G_GAN: 8.984 G_L1: 27.909 D_real: 0.000 D_fake: 0.001 
(epoch: 185, iters: 1900, time: 0.040, data: 0.001) G_GAN: 16.037 G_L1: 27.369 D_real: 0.000 D_fake: 0.000 
(epoch: 185, iters: 2000, time: 0.041, data: 0.001) G_GAN: 12.065 G_L1: 40.125 D_real: 0.000 D_fake: 0.000 
(epoch: 185, iters: 2100, time: 0.041, data: 0.001) G_GAN: 7.103 G_L1: 22.889 D_real: 0.000 D_fake: 0.005 
(epoch: 185, iters: 2200, time: 0.042, data: 0.002) G_GAN: 7.083 G_L1: 25.197 D_real: 0.000 D_fake: 0.004 
(epoch: 185, iters: 2300, time: 0.041, data: 0.001) G_GAN: 6.185 G_L1: 46.219 D_real: 0.000 D_fake: 0.037 
(epoch: 185, iters: 2400, time: 0.427, data: 0.001) G_GAN: 10.256 G_L1: 45.145 D_real: 0.000 D_fake: 0.000 
saving the model at the end of epoch 185, iters 444000
End of epoch 185 / 200 	 Time Taken: 77 sec
learning rate 0.0000297 -> 0.0000277
(epoch: 186, iters: 100, time: 0.039, data: 0.145) G_GAN: 6.415 G_L1: 27.563 D_real: 0.008 D_fake: 0.007 
(epoch: 186, iters: 200, time: 0.041, data: 0.001) G_GAN: 12.607 G_L1: 33.604 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 300, time: 0.039, data: 0.001) G_GAN: 9.885 G_L1: 22.546 D_real: 0.004 D_fake: 0.000 
(epoch: 186, iters: 400, time: 0.352, data: 0.001) G_GAN: 14.434 G_L1: 32.771 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 500, time: 0.043, data: 0.001) G_GAN: 9.162 G_L1: 32.279 D_real: 0.000 D_fake: 0.001 
(epoch: 186, iters: 600, time: 0.041, data: 0.001) G_GAN: 10.708 G_L1: 28.924 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 700, time: 0.039, data: 0.001) G_GAN: 13.273 G_L1: 25.685 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 800, time: 0.039, data: 0.001) G_GAN: 13.360 G_L1: 37.378 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 900, time: 0.042, data: 0.001) G_GAN: 8.310 G_L1: 26.518 D_real: 0.000 D_fake: 0.001 
(epoch: 186, iters: 1000, time: 0.040, data: 0.001) G_GAN: 9.434 G_L1: 33.753 D_real: 0.001 D_fake: 0.000 
saving the latest model (epoch 186, total_iters 445000)
(epoch: 186, iters: 1100, time: 0.041, data: 0.001) G_GAN: 16.292 G_L1: 30.895 D_real: 0.068 D_fake: 0.000 
(epoch: 186, iters: 1200, time: 0.040, data: 0.001) G_GAN: 9.451 G_L1: 30.028 D_real: 0.000 D_fake: 0.001 
(epoch: 186, iters: 1300, time: 0.042, data: 0.002) G_GAN: 12.656 G_L1: 35.881 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 1400, time: 0.044, data: 0.001) G_GAN: 8.953 G_L1: 27.694 D_real: 0.000 D_fake: 0.001 
(epoch: 186, iters: 1500, time: 0.045, data: 0.001) G_GAN: 14.751 G_L1: 42.216 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 1600, time: 0.042, data: 0.001) G_GAN: 10.346 G_L1: 28.808 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 1700, time: 0.043, data: 0.001) G_GAN: 11.314 G_L1: 25.434 D_real: 0.000 D_fake: 0.000 
(epoch: 186, iters: 1800, time: 0.042, data: 0.001) G_GAN: 8.483 G_L1: 42.563 D_real: 0.000 D_fake: 0.001 
(epoch: 186, iters: 1900, time: 0.042, data: 0.001) G_GAN: 12.677 G_L1: 21.187 D_real: 0.016 D_fake: 0.000 
(epoch: 186, iters: 2000, time: 0.348, data: 0.001) G_GAN: 7.560 G_L1: 25.950 D_real: 0.001 D_fake: 0.007 
(epoch: 186, iters: 2100, time: 0.041, data: 0.001) G_GAN: 5.823 G_L1: 26.801 D_real: 0.000 D_fake: 0.010 
(epoch: 186, iters: 2200, time: 0.042, data: 0.001) G_GAN: 7.218 G_L1: 24.304 D_real: 0.000 D_fake: 0.003 
(epoch: 186, iters: 2300, time: 0.041, data: 0.001) G_GAN: 8.190 G_L1: 28.537 D_real: 0.000 D_fake: 0.003 
(epoch: 186, iters: 2400, time: 0.038, data: 0.001) G_GAN: 14.117 G_L1: 35.022 D_real: 0.001 D_fake: 0.000 
End of epoch 186 / 200 	 Time Taken: 77 sec
learning rate 0.0000277 -> 0.0000257
(epoch: 187, iters: 100, time: 0.042, data: 0.147) G_GAN: 10.173 G_L1: 28.638 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 200, time: 0.041, data: 0.001) G_GAN: 13.265 G_L1: 40.999 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 300, time: 0.042, data: 0.001) G_GAN: 8.771 G_L1: 23.162 D_real: 0.000 D_fake: 0.001 
(epoch: 187, iters: 400, time: 0.359, data: 0.001) G_GAN: 16.816 G_L1: 25.794 D_real: 0.007 D_fake: 0.000 
(epoch: 187, iters: 500, time: 0.040, data: 0.001) G_GAN: 10.728 G_L1: 39.005 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 600, time: 0.040, data: 0.001) G_GAN: 7.926 G_L1: 24.718 D_real: 0.000 D_fake: 0.001 
(epoch: 187, iters: 700, time: 0.042, data: 0.001) G_GAN: 10.549 G_L1: 30.917 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 800, time: 0.043, data: 0.001) G_GAN: 13.417 G_L1: 35.843 D_real: 0.009 D_fake: 0.000 
(epoch: 187, iters: 900, time: 0.038, data: 0.001) G_GAN: 14.595 G_L1: 37.484 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 1000, time: 0.041, data: 0.001) G_GAN: 7.001 G_L1: 18.413 D_real: 0.011 D_fake: 0.005 
(epoch: 187, iters: 1100, time: 0.041, data: 0.001) G_GAN: 14.102 G_L1: 38.892 D_real: 0.002 D_fake: 0.000 
(epoch: 187, iters: 1200, time: 0.042, data: 0.001) G_GAN: 9.790 G_L1: 40.104 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 1300, time: 0.041, data: 0.001) G_GAN: 7.617 G_L1: 38.921 D_real: 0.000 D_fake: 0.002 
(epoch: 187, iters: 1400, time: 0.040, data: 0.001) G_GAN: 6.988 G_L1: 30.973 D_real: 0.000 D_fake: 0.012 
(epoch: 187, iters: 1500, time: 0.041, data: 0.001) G_GAN: 5.892 G_L1: 32.214 D_real: 0.001 D_fake: 0.016 
(epoch: 187, iters: 1600, time: 0.434, data: 0.001) G_GAN: 10.174 G_L1: 34.095 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 1700, time: 0.039, data: 0.001) G_GAN: 15.514 G_L1: 33.826 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 1800, time: 0.041, data: 0.001) G_GAN: 6.481 G_L1: 20.135 D_real: 0.000 D_fake: 0.008 
(epoch: 187, iters: 1900, time: 0.042, data: 0.001) G_GAN: 11.675 G_L1: 33.153 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 2000, time: 0.041, data: 0.001) G_GAN: 13.896 G_L1: 28.710 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 2100, time: 0.041, data: 0.001) G_GAN: 12.365 G_L1: 27.180 D_real: 0.004 D_fake: 0.000 
(epoch: 187, iters: 2200, time: 0.039, data: 0.001) G_GAN: 18.124 G_L1: 32.357 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 2300, time: 0.042, data: 0.001) G_GAN: 13.883 G_L1: 23.385 D_real: 0.000 D_fake: 0.000 
(epoch: 187, iters: 2400, time: 0.041, data: 0.001) G_GAN: 11.165 G_L1: 29.874 D_real: 0.000 D_fake: 0.000 
End of epoch 187 / 200 	 Time Taken: 75 sec
learning rate 0.0000257 -> 0.0000238
(epoch: 188, iters: 100, time: 0.042, data: 0.144) G_GAN: 9.513 G_L1: 29.185 D_real: 0.000 D_fake: 0.001 
(epoch: 188, iters: 200, time: 0.041, data: 0.001) G_GAN: 7.905 G_L1: 34.209 D_real: 0.000 D_fake: 0.002 
(epoch: 188, iters: 300, time: 0.042, data: 0.001) G_GAN: 15.069 G_L1: 37.476 D_real: 0.000 D_fake: 0.000 
(epoch: 188, iters: 400, time: 0.363, data: 0.001) G_GAN: 10.723 G_L1: 21.854 D_real: 0.004 D_fake: 0.000 
