/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 170, iters: 1900, time: 0.042, data: 0.001) G_GAN: 3.386 G_L1: 20.178 D_real: 0.192 D_fake: 0.206 
(epoch: 170, iters: 2000, time: 0.043, data: 0.001) G_GAN: 2.328 G_L1: 13.520 D_real: 0.609 D_fake: 0.154 
(epoch: 170, iters: 2100, time: 0.046, data: 0.001) G_GAN: 3.040 G_L1: 14.702 D_real: 0.018 D_fake: 0.271 
(epoch: 170, iters: 2200, time: 0.043, data: 0.001) G_GAN: 4.101 G_L1: 34.401 D_real: 0.004 D_fake: 0.066 
(epoch: 170, iters: 2300, time: 0.044, data: 0.001) G_GAN: 3.269 G_L1: 18.529 D_real: 0.125 D_fake: 0.092 
(epoch: 170, iters: 2400, time: 0.324, data: 0.001) G_GAN: 1.405 G_L1: 19.633 D_real: 0.400 D_fake: 0.869 
saving the model at the end of epoch 170, iters 408000
End of epoch 170 / 200 	 Time Taken: 83 sec
learning rate 0.0000594 -> 0.0000574
(epoch: 171, iters: 100, time: 0.045, data: 0.152) G_GAN: 2.806 G_L1: 27.734 D_real: 0.044 D_fake: 0.196 
(epoch: 171, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.562 G_L1: 20.354 D_real: 0.330 D_fake: 0.194 
(epoch: 171, iters: 300, time: 0.042, data: 0.001) G_GAN: 2.413 G_L1: 17.304 D_real: 0.018 D_fake: 0.503 
(epoch: 171, iters: 400, time: 0.326, data: 0.001) G_GAN: 2.623 G_L1: 25.095 D_real: 0.014 D_fake: 0.253 
(epoch: 171, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.003 G_L1: 19.405 D_real: 0.154 D_fake: 0.178 
(epoch: 171, iters: 600, time: 0.047, data: 0.001) G_GAN: 3.463 G_L1: 25.624 D_real: 0.234 D_fake: 0.087 
(epoch: 171, iters: 700, time: 0.046, data: 0.001) G_GAN: 2.524 G_L1: 22.993 D_real: 0.074 D_fake: 0.304 
(epoch: 171, iters: 800, time: 0.043, data: 0.002) G_GAN: 2.025 G_L1: 18.233 D_real: 0.225 D_fake: 0.545 
(epoch: 171, iters: 900, time: 0.042, data: 0.001) G_GAN: 1.631 G_L1: 31.470 D_real: 0.000 D_fake: 1.138 
(epoch: 171, iters: 1000, time: 0.042, data: 0.001) G_GAN: 5.059 G_L1: 31.787 D_real: 0.161 D_fake: 0.023 
(epoch: 171, iters: 1100, time: 0.045, data: 0.001) G_GAN: 3.152 G_L1: 21.886 D_real: 0.950 D_fake: 0.056 
(epoch: 171, iters: 1200, time: 0.042, data: 0.002) G_GAN: 3.737 G_L1: 21.642 D_real: 0.401 D_fake: 0.066 
(epoch: 171, iters: 1300, time: 0.043, data: 0.001) G_GAN: 4.428 G_L1: 14.140 D_real: 0.706 D_fake: 0.018 
(epoch: 171, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.977 G_L1: 18.847 D_real: 0.235 D_fake: 0.121 
(epoch: 171, iters: 1500, time: 0.044, data: 0.001) G_GAN: 3.650 G_L1: 32.280 D_real: 0.012 D_fake: 0.100 
(epoch: 171, iters: 1600, time: 0.043, data: 0.002) G_GAN: 3.260 G_L1: 24.971 D_real: 0.772 D_fake: 0.077 
(epoch: 171, iters: 1700, time: 0.042, data: 0.001) G_GAN: 1.754 G_L1: 22.920 D_real: 0.067 D_fake: 0.782 
(epoch: 171, iters: 1800, time: 0.043, data: 0.002) G_GAN: 2.463 G_L1: 21.968 D_real: 0.115 D_fake: 0.242 
(epoch: 171, iters: 1900, time: 0.045, data: 0.002) G_GAN: 3.774 G_L1: 21.010 D_real: 0.026 D_fake: 0.092 
(epoch: 171, iters: 2000, time: 0.330, data: 0.002) G_GAN: 2.514 G_L1: 20.329 D_real: 0.392 D_fake: 0.214 
saving the latest model (epoch 171, total_iters 410000)
(epoch: 171, iters: 2100, time: 0.049, data: 0.002) G_GAN: 3.102 G_L1: 22.754 D_real: 0.071 D_fake: 0.137 
(epoch: 171, iters: 2200, time: 0.040, data: 0.001) G_GAN: 3.680 G_L1: 14.735 D_real: 0.111 D_fake: 0.068 
(epoch: 171, iters: 2300, time: 0.042, data: 0.001) G_GAN: 4.585 G_L1: 28.101 D_real: 0.040 D_fake: 0.037 
(epoch: 171, iters: 2400, time: 0.041, data: 0.001) G_GAN: 5.013 G_L1: 23.185 D_real: 0.042 D_fake: 0.028 
End of epoch 171 / 200 	 Time Taken: 83 sec
learning rate 0.0000574 -> 0.0000554
(epoch: 172, iters: 100, time: 0.043, data: 0.158) G_GAN: 2.087 G_L1: 17.343 D_real: 0.874 D_fake: 0.152 
(epoch: 172, iters: 200, time: 0.043, data: 0.001) G_GAN: 4.142 G_L1: 23.686 D_real: 0.134 D_fake: 0.064 
(epoch: 172, iters: 300, time: 0.041, data: 0.002) G_GAN: 2.793 G_L1: 24.012 D_real: 0.070 D_fake: 0.209 
(epoch: 172, iters: 400, time: 0.337, data: 0.001) G_GAN: 2.579 G_L1: 16.808 D_real: 0.077 D_fake: 0.316 
(epoch: 172, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.075 G_L1: 20.526 D_real: 0.129 D_fake: 0.554 
(epoch: 172, iters: 600, time: 0.043, data: 0.001) G_GAN: 6.650 G_L1: 25.291 D_real: 0.011 D_fake: 0.005 
(epoch: 172, iters: 700, time: 0.042, data: 0.001) G_GAN: 4.081 G_L1: 33.028 D_real: 0.002 D_fake: 0.052 
(epoch: 172, iters: 800, time: 0.043, data: 0.001) G_GAN: 3.789 G_L1: 24.139 D_real: 0.062 D_fake: 0.103 
(epoch: 172, iters: 900, time: 0.044, data: 0.002) G_GAN: 3.492 G_L1: 24.273 D_real: 0.159 D_fake: 0.088 
(epoch: 172, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.942 G_L1: 12.707 D_real: 0.011 D_fake: 0.232 
(epoch: 172, iters: 1100, time: 0.045, data: 0.001) G_GAN: 3.227 G_L1: 29.062 D_real: 0.049 D_fake: 0.134 
(epoch: 172, iters: 1200, time: 0.045, data: 0.002) G_GAN: 2.354 G_L1: 14.950 D_real: 0.669 D_fake: 0.098 
(epoch: 172, iters: 1300, time: 0.044, data: 0.001) G_GAN: 2.021 G_L1: 12.848 D_real: 0.421 D_fake: 0.305 
(epoch: 172, iters: 1400, time: 0.042, data: 0.001) G_GAN: 3.677 G_L1: 29.418 D_real: 0.018 D_fake: 0.106 
(epoch: 172, iters: 1500, time: 0.043, data: 0.001) G_GAN: 3.230 G_L1: 22.714 D_real: 0.457 D_fake: 0.067 
(epoch: 172, iters: 1600, time: 0.443, data: 0.002) G_GAN: 2.245 G_L1: 20.965 D_real: 0.421 D_fake: 0.202 
(epoch: 172, iters: 1700, time: 0.043, data: 0.001) G_GAN: 3.734 G_L1: 17.303 D_real: 1.125 D_fake: 0.041 
(epoch: 172, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.943 G_L1: 23.193 D_real: 0.206 D_fake: 0.136 
(epoch: 172, iters: 1900, time: 0.043, data: 0.001) G_GAN: 2.266 G_L1: 27.071 D_real: 0.151 D_fake: 0.426 
(epoch: 172, iters: 2000, time: 0.045, data: 0.002) G_GAN: 2.633 G_L1: 22.471 D_real: 0.544 D_fake: 0.144 
(epoch: 172, iters: 2100, time: 0.043, data: 0.002) G_GAN: 2.778 G_L1: 30.953 D_real: 0.101 D_fake: 0.195 
(epoch: 172, iters: 2200, time: 0.050, data: 0.001) G_GAN: 4.625 G_L1: 25.885 D_real: 0.013 D_fake: 0.023 
(epoch: 172, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.669 G_L1: 19.018 D_real: 0.324 D_fake: 0.184 
(epoch: 172, iters: 2400, time: 0.044, data: 0.001) G_GAN: 1.818 G_L1: 20.488 D_real: 0.405 D_fake: 0.365 
End of epoch 172 / 200 	 Time Taken: 82 sec
learning rate 0.0000554 -> 0.0000535
(epoch: 173, iters: 100, time: 0.043, data: 0.165) G_GAN: 4.775 G_L1: 22.918 D_real: 0.001 D_fake: 0.018 
(epoch: 173, iters: 200, time: 0.043, data: 0.002) G_GAN: 3.716 G_L1: 16.711 D_real: 0.585 D_fake: 0.043 
(epoch: 173, iters: 300, time: 0.046, data: 0.001) G_GAN: 2.910 G_L1: 39.080 D_real: 0.023 D_fake: 0.226 
(epoch: 173, iters: 400, time: 0.327, data: 0.002) G_GAN: 2.714 G_L1: 33.876 D_real: 0.003 D_fake: 0.425 
(epoch: 173, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.896 G_L1: 16.888 D_real: 0.003 D_fake: 0.061 
(epoch: 173, iters: 600, time: 0.044, data: 0.001) G_GAN: 2.414 G_L1: 16.937 D_real: 0.226 D_fake: 0.228 
(epoch: 173, iters: 700, time: 0.041, data: 0.001) G_GAN: 1.934 G_L1: 28.847 D_real: 0.002 D_fake: 0.970 
(epoch: 173, iters: 800, time: 0.045, data: 0.001) G_GAN: 4.514 G_L1: 29.080 D_real: 0.011 D_fake: 0.035 
(epoch: 173, iters: 900, time: 0.045, data: 0.001) G_GAN: 3.178 G_L1: 17.634 D_real: 0.230 D_fake: 0.131 
(epoch: 173, iters: 1000, time: 0.043, data: 0.002) G_GAN: 3.410 G_L1: 23.055 D_real: 0.196 D_fake: 0.098 
(epoch: 173, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.126 G_L1: 18.795 D_real: 0.612 D_fake: 0.065 
(epoch: 173, iters: 1200, time: 0.336, data: 0.001) G_GAN: 3.272 G_L1: 13.807 D_real: 0.144 D_fake: 0.102 
(epoch: 173, iters: 1300, time: 0.043, data: 0.001) G_GAN: 3.872 G_L1: 26.914 D_real: 0.010 D_fake: 0.059 
(epoch: 173, iters: 1400, time: 0.042, data: 0.001) G_GAN: 3.355 G_L1: 20.566 D_real: 0.089 D_fake: 0.084 
(epoch: 173, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.555 G_L1: 19.285 D_real: 0.377 D_fake: 0.189 
(epoch: 173, iters: 1600, time: 0.043, data: 0.001) G_GAN: 4.998 G_L1: 17.113 D_real: 0.274 D_fake: 0.014 
(epoch: 173, iters: 1700, time: 0.043, data: 0.001) G_GAN: 3.139 G_L1: 21.395 D_real: 0.047 D_fake: 0.151 
(epoch: 173, iters: 1800, time: 0.046, data: 0.001) G_GAN: 2.159 G_L1: 22.363 D_real: 0.207 D_fake: 0.432 
(epoch: 173, iters: 1900, time: 0.044, data: 0.001) G_GAN: 3.168 G_L1: 17.755 D_real: 0.006 D_fake: 0.163 
(epoch: 173, iters: 2000, time: 0.044, data: 0.002) G_GAN: 2.593 G_L1: 20.210 D_real: 0.166 D_fake: 0.197 
(epoch: 173, iters: 2100, time: 0.046, data: 0.002) G_GAN: 5.041 G_L1: 14.452 D_real: 0.001 D_fake: 0.018 
(epoch: 173, iters: 2200, time: 0.046, data: 0.001) G_GAN: 2.479 G_L1: 21.030 D_real: 0.242 D_fake: 0.395 
saving the latest model (epoch 173, total_iters 415000)
(epoch: 173, iters: 2300, time: 0.043, data: 0.002) G_GAN: 1.370 G_L1: 21.571 D_real: 0.536 D_fake: 0.747 
(epoch: 173, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.344 G_L1: 26.367 D_real: 0.261 D_fake: 0.073 
End of epoch 173 / 200 	 Time Taken: 83 sec
learning rate 0.0000535 -> 0.0000515
(epoch: 174, iters: 100, time: 0.044, data: 0.160) G_GAN: 2.770 G_L1: 30.230 D_real: 0.030 D_fake: 0.180 
(epoch: 174, iters: 200, time: 0.044, data: 0.002) G_GAN: 2.580 G_L1: 14.209 D_real: 0.016 D_fake: 0.241 
(epoch: 174, iters: 300, time: 0.044, data: 0.001) G_GAN: 2.667 G_L1: 25.233 D_real: 0.072 D_fake: 0.194 
(epoch: 174, iters: 400, time: 0.346, data: 0.002) G_GAN: 3.316 G_L1: 21.634 D_real: 0.425 D_fake: 0.072 
(epoch: 174, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.025 G_L1: 20.363 D_real: 0.041 D_fake: 0.186 
(epoch: 174, iters: 600, time: 0.045, data: 0.002) G_GAN: 1.573 G_L1: 13.849 D_real: 0.628 D_fake: 0.482 
(epoch: 174, iters: 700, time: 0.046, data: 0.002) G_GAN: 3.107 G_L1: 28.759 D_real: 0.094 D_fake: 0.155 
(epoch: 174, iters: 800, time: 0.432, data: 0.002) G_GAN: 1.524 G_L1: 28.952 D_real: 0.005 D_fake: 1.141 
(epoch: 174, iters: 900, time: 0.041, data: 0.002) G_GAN: 3.814 G_L1: 22.957 D_real: 0.024 D_fake: 0.066 
(epoch: 174, iters: 1000, time: 0.040, data: 0.001) G_GAN: 6.665 G_L1: 16.687 D_real: 0.553 D_fake: 0.003 
(epoch: 174, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.358 G_L1: 22.904 D_real: 0.682 D_fake: 0.081 
(epoch: 174, iters: 1200, time: 0.041, data: 0.001) G_GAN: 2.689 G_L1: 21.684 D_real: 0.418 D_fake: 0.117 
(epoch: 174, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.896 G_L1: 17.552 D_real: 0.376 D_fake: 0.128 
(epoch: 174, iters: 1400, time: 0.047, data: 0.001) G_GAN: 2.709 G_L1: 16.163 D_real: 0.451 D_fake: 0.200 
(epoch: 174, iters: 1500, time: 0.044, data: 0.001) G_GAN: 5.102 G_L1: 25.227 D_real: 0.002 D_fake: 0.020 
(epoch: 174, iters: 1600, time: 0.043, data: 0.002) G_GAN: 4.000 G_L1: 35.814 D_real: 0.000 D_fake: 0.080 
(epoch: 174, iters: 1700, time: 0.042, data: 0.001) G_GAN: 2.556 G_L1: 16.398 D_real: 0.781 D_fake: 0.121 
(epoch: 174, iters: 1800, time: 0.045, data: 0.002) G_GAN: 2.250 G_L1: 22.285 D_real: 0.107 D_fake: 0.487 
(epoch: 174, iters: 1900, time: 0.044, data: 0.001) G_GAN: 3.006 G_L1: 19.279 D_real: 0.000 D_fake: 0.158 
(epoch: 174, iters: 2000, time: 0.047, data: 0.001) G_GAN: 2.178 G_L1: 20.889 D_real: 0.113 D_fake: 0.390 
(epoch: 174, iters: 2100, time: 0.043, data: 0.001) G_GAN: 3.767 G_L1: 18.611 D_real: 0.166 D_fake: 0.047 
(epoch: 174, iters: 2200, time: 0.041, data: 0.001) G_GAN: 4.532 G_L1: 19.695 D_real: 0.136 D_fake: 0.028 
(epoch: 174, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.043 G_L1: 14.737 D_real: 0.432 D_fake: 0.027 
(epoch: 174, iters: 2400, time: 0.041, data: 0.001) G_GAN: 4.833 G_L1: 17.093 D_real: 0.941 D_fake: 0.009 
End of epoch 174 / 200 	 Time Taken: 82 sec
learning rate 0.0000515 -> 0.0000495
(epoch: 175, iters: 100, time: 0.038, data: 0.164) G_GAN: 3.960 G_L1: 16.130 D_real: 0.402 D_fake: 0.042 
(epoch: 175, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.072 G_L1: 21.128 D_real: 0.145 D_fake: 0.425 
(epoch: 175, iters: 300, time: 0.044, data: 0.001) G_GAN: 3.230 G_L1: 24.917 D_real: 0.283 D_fake: 0.142 
(epoch: 175, iters: 400, time: 0.343, data: 0.001) G_GAN: 2.457 G_L1: 16.088 D_real: 0.574 D_fake: 0.164 
(epoch: 175, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.370 G_L1: 28.008 D_real: 0.027 D_fake: 0.334 
(epoch: 175, iters: 600, time: 0.041, data: 0.002) G_GAN: 6.125 G_L1: 17.815 D_real: 0.082 D_fake: 0.009 
(epoch: 175, iters: 700, time: 0.047, data: 0.002) G_GAN: 5.756 G_L1: 26.629 D_real: 0.326 D_fake: 0.007 
(epoch: 175, iters: 800, time: 0.045, data: 0.002) G_GAN: 4.305 G_L1: 22.657 D_real: 0.007 D_fake: 0.051 
(epoch: 175, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.993 G_L1: 21.171 D_real: 1.229 D_fake: 0.081 
(epoch: 175, iters: 1000, time: 0.044, data: 0.001) G_GAN: 2.122 G_L1: 19.076 D_real: 0.590 D_fake: 0.274 
(epoch: 175, iters: 1100, time: 0.040, data: 0.002) G_GAN: 3.268 G_L1: 17.995 D_real: 1.711 D_fake: 0.034 
(epoch: 175, iters: 1200, time: 0.045, data: 0.001) G_GAN: 3.436 G_L1: 23.587 D_real: 0.166 D_fake: 0.102 
(epoch: 175, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.802 G_L1: 23.614 D_real: 0.200 D_fake: 0.186 
(epoch: 175, iters: 1400, time: 0.046, data: 0.001) G_GAN: 3.764 G_L1: 15.290 D_real: 0.084 D_fake: 0.069 
(epoch: 175, iters: 1500, time: 0.041, data: 0.002) G_GAN: 2.933 G_L1: 13.744 D_real: 0.447 D_fake: 0.083 
(epoch: 175, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.973 G_L1: 20.884 D_real: 0.600 D_fake: 0.105 
(epoch: 175, iters: 1700, time: 0.048, data: 0.001) G_GAN: 2.247 G_L1: 26.175 D_real: 0.239 D_fake: 0.287 
(epoch: 175, iters: 1800, time: 0.044, data: 0.002) G_GAN: 3.682 G_L1: 25.228 D_real: 0.123 D_fake: 0.078 
(epoch: 175, iters: 1900, time: 0.042, data: 0.001) G_GAN: 3.965 G_L1: 14.184 D_real: 0.165 D_fake: 0.059 
(epoch: 175, iters: 2000, time: 0.041, data: 0.001) G_GAN: 1.711 G_L1: 16.489 D_real: 0.397 D_fake: 0.567 
(epoch: 175, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.261 G_L1: 25.406 D_real: 0.158 D_fake: 0.060 
(epoch: 175, iters: 2200, time: 0.045, data: 0.001) G_GAN: 2.519 G_L1: 21.802 D_real: 0.020 D_fake: 0.261 
(epoch: 175, iters: 2300, time: 0.042, data: 0.001) G_GAN: 2.424 G_L1: 18.681 D_real: 0.110 D_fake: 0.402 
(epoch: 175, iters: 2400, time: 0.348, data: 0.002) G_GAN: 2.361 G_L1: 19.995 D_real: 0.019 D_fake: 0.385 
saving the latest model (epoch 175, total_iters 420000)
saving the model at the end of epoch 175, iters 420000
End of epoch 175 / 200 	 Time Taken: 83 sec
learning rate 0.0000495 -> 0.0000475
(epoch: 176, iters: 100, time: 0.046, data: 0.157) G_GAN: 2.866 G_L1: 20.777 D_real: 0.134 D_fake: 0.215 
(epoch: 176, iters: 200, time: 0.043, data: 0.001) G_GAN: 2.499 G_L1: 19.541 D_real: 0.016 D_fake: 0.325 
(epoch: 176, iters: 300, time: 0.038, data: 0.002) G_GAN: 2.767 G_L1: 16.291 D_real: 0.166 D_fake: 0.144 
(epoch: 176, iters: 400, time: 0.332, data: 0.001) G_GAN: 1.623 G_L1: 31.915 D_real: 0.012 D_fake: 1.347 
(epoch: 176, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.255 G_L1: 20.686 D_real: 0.007 D_fake: 0.476 
(epoch: 176, iters: 600, time: 0.043, data: 0.001) G_GAN: 3.425 G_L1: 32.914 D_real: 0.008 D_fake: 0.121 
(epoch: 176, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.632 G_L1: 16.535 D_real: 0.149 D_fake: 0.066 
(epoch: 176, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.685 G_L1: 11.485 D_real: 0.404 D_fake: 0.411 
(epoch: 176, iters: 900, time: 0.043, data: 0.001) G_GAN: 5.180 G_L1: 14.929 D_real: 0.459 D_fake: 0.010 
(epoch: 176, iters: 1000, time: 0.045, data: 0.001) G_GAN: 2.586 G_L1: 20.059 D_real: 0.244 D_fake: 0.204 
(epoch: 176, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.928 G_L1: 23.768 D_real: 0.327 D_fake: 0.042 
(epoch: 176, iters: 1200, time: 0.043, data: 0.002) G_GAN: 5.089 G_L1: 15.605 D_real: 0.005 D_fake: 0.012 
(epoch: 176, iters: 1300, time: 0.042, data: 0.001) G_GAN: 1.802 G_L1: 23.462 D_real: 0.459 D_fake: 0.529 
(epoch: 176, iters: 1400, time: 0.045, data: 0.002) G_GAN: 2.631 G_L1: 17.114 D_real: 0.206 D_fake: 0.247 
(epoch: 176, iters: 1500, time: 0.042, data: 0.001) G_GAN: 4.331 G_L1: 19.559 D_real: 0.149 D_fake: 0.040 
(epoch: 176, iters: 1600, time: 0.047, data: 0.002) G_GAN: 3.741 G_L1: 21.113 D_real: 0.123 D_fake: 0.091 
(epoch: 176, iters: 1700, time: 0.044, data: 0.001) G_GAN: 3.731 G_L1: 24.662 D_real: 0.000 D_fake: 0.068 
(epoch: 176, iters: 1800, time: 0.047, data: 0.001) G_GAN: 2.488 G_L1: 28.237 D_real: 0.000 D_fake: 0.310 
(epoch: 176, iters: 1900, time: 0.042, data: 0.002) G_GAN: 2.925 G_L1: 19.661 D_real: 0.116 D_fake: 0.198 
(epoch: 176, iters: 2000, time: 0.421, data: 0.001) G_GAN: 3.453 G_L1: 24.318 D_real: 0.248 D_fake: 0.074 
(epoch: 176, iters: 2100, time: 0.043, data: 0.001) G_GAN: 2.928 G_L1: 23.195 D_real: 0.806 D_fake: 0.109 
(epoch: 176, iters: 2200, time: 0.046, data: 0.001) G_GAN: 4.056 G_L1: 33.741 D_real: 0.000 D_fake: 0.059 
(epoch: 176, iters: 2300, time: 0.040, data: 0.001) G_GAN: 3.156 G_L1: 24.179 D_real: 0.135 D_fake: 0.116 
(epoch: 176, iters: 2400, time: 0.040, data: 0.002) G_GAN: 3.619 G_L1: 15.367 D_real: 0.079 D_fake: 0.101 
End of epoch 176 / 200 	 Time Taken: 82 sec
learning rate 0.0000475 -> 0.0000455
(epoch: 177, iters: 100, time: 0.042, data: 0.157) G_GAN: 3.056 G_L1: 18.230 D_real: 0.010 D_fake: 0.181 
(epoch: 177, iters: 200, time: 0.047, data: 0.001) G_GAN: 2.472 G_L1: 19.632 D_real: 0.696 D_fake: 0.161 
(epoch: 177, iters: 300, time: 0.044, data: 0.002) G_GAN: 2.299 G_L1: 17.230 D_real: 0.250 D_fake: 0.309 
(epoch: 177, iters: 400, time: 0.337, data: 0.001) G_GAN: 2.367 G_L1: 14.766 D_real: 1.800 D_fake: 0.070 
(epoch: 177, iters: 500, time: 0.045, data: 0.001) G_GAN: 4.133 G_L1: 19.920 D_real: 0.051 D_fake: 0.053 
(epoch: 177, iters: 600, time: 0.046, data: 0.001) G_GAN: 2.888 G_L1: 19.424 D_real: 0.104 D_fake: 0.178 
(epoch: 177, iters: 700, time: 0.045, data: 0.001) G_GAN: 1.910 G_L1: 20.916 D_real: 0.078 D_fake: 0.672 
(epoch: 177, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.799 G_L1: 23.271 D_real: 0.385 D_fake: 0.115 
(epoch: 177, iters: 900, time: 0.044, data: 0.001) G_GAN: 2.967 G_L1: 26.641 D_real: 0.077 D_fake: 0.224 
(epoch: 177, iters: 1000, time: 0.042, data: 0.002) G_GAN: 3.424 G_L1: 18.481 D_real: 0.063 D_fake: 0.133 
(epoch: 177, iters: 1100, time: 0.046, data: 0.001) G_GAN: 2.127 G_L1: 17.195 D_real: 0.171 D_fake: 0.478 
(epoch: 177, iters: 1200, time: 0.043, data: 0.001) G_GAN: 2.408 G_L1: 19.649 D_real: 0.133 D_fake: 0.293 
(epoch: 177, iters: 1300, time: 0.043, data: 0.001) G_GAN: 3.105 G_L1: 18.519 D_real: 0.292 D_fake: 0.133 
(epoch: 177, iters: 1400, time: 0.048, data: 0.002) G_GAN: 1.983 G_L1: 17.695 D_real: 0.025 D_fake: 0.473 
(epoch: 177, iters: 1500, time: 0.044, data: 0.001) G_GAN: 2.292 G_L1: 21.550 D_real: 0.000 D_fake: 0.351 
(epoch: 177, iters: 1600, time: 0.345, data: 0.002) G_GAN: 3.993 G_L1: 20.189 D_real: 0.269 D_fake: 0.049 
(epoch: 177, iters: 1700, time: 0.041, data: 0.001) G_GAN: 1.699 G_L1: 23.839 D_real: 0.095 D_fake: 1.005 
(epoch: 177, iters: 1800, time: 0.044, data: 0.001) G_GAN: 3.892 G_L1: 27.891 D_real: 0.024 D_fake: 0.087 
(epoch: 177, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.202 G_L1: 30.424 D_real: 0.055 D_fake: 0.097 
(epoch: 177, iters: 2000, time: 0.042, data: 0.001) G_GAN: 3.780 G_L1: 24.221 D_real: 0.031 D_fake: 0.094 
(epoch: 177, iters: 2100, time: 0.048, data: 0.001) G_GAN: 2.810 G_L1: 18.138 D_real: 0.162 D_fake: 0.156 
(epoch: 177, iters: 2200, time: 0.044, data: 0.001) G_GAN: 3.130 G_L1: 13.839 D_real: 0.906 D_fake: 0.068 
(epoch: 177, iters: 2300, time: 0.044, data: 0.001) G_GAN: 4.633 G_L1: 33.285 D_real: 0.241 D_fake: 0.026 
(epoch: 177, iters: 2400, time: 0.040, data: 0.001) G_GAN: 4.982 G_L1: 19.259 D_real: 0.013 D_fake: 0.033 
End of epoch 177 / 200 	 Time Taken: 82 sec
learning rate 0.0000455 -> 0.0000436
(epoch: 178, iters: 100, time: 0.043, data: 0.163) G_GAN: 1.750 G_L1: 16.033 D_real: 1.988 D_fake: 0.215 
(epoch: 178, iters: 200, time: 0.047, data: 0.001) G_GAN: 2.138 G_L1: 23.982 D_real: 0.005 D_fake: 0.458 
saving the latest model (epoch 178, total_iters 425000)
(epoch: 178, iters: 300, time: 0.043, data: 0.002) G_GAN: 3.055 G_L1: 17.298 D_real: 0.054 D_fake: 0.141 
(epoch: 178, iters: 400, time: 0.347, data: 0.002) G_GAN: 3.700 G_L1: 20.389 D_real: 0.140 D_fake: 0.077 
(epoch: 178, iters: 500, time: 0.046, data: 0.001) G_GAN: 3.632 G_L1: 27.643 D_real: 0.007 D_fake: 0.085 
(epoch: 178, iters: 600, time: 0.046, data: 0.002) G_GAN: 2.771 G_L1: 22.482 D_real: 0.103 D_fake: 0.184 
(epoch: 178, iters: 700, time: 0.040, data: 0.002) G_GAN: 3.986 G_L1: 20.879 D_real: 0.092 D_fake: 0.061 
(epoch: 178, iters: 800, time: 0.046, data: 0.001) G_GAN: 3.499 G_L1: 18.478 D_real: 0.095 D_fake: 0.099 
(epoch: 178, iters: 900, time: 0.045, data: 0.002) G_GAN: 3.447 G_L1: 28.176 D_real: 0.006 D_fake: 0.129 
(epoch: 178, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.785 G_L1: 20.996 D_real: 0.283 D_fake: 0.158 
(epoch: 178, iters: 1100, time: 0.049, data: 0.001) G_GAN: 1.880 G_L1: 17.133 D_real: 0.166 D_fake: 0.424 
(epoch: 178, iters: 1200, time: 0.346, data: 0.001) G_GAN: 3.788 G_L1: 23.780 D_real: 0.122 D_fake: 0.060 
(epoch: 178, iters: 1300, time: 0.044, data: 0.001) G_GAN: 3.393 G_L1: 26.083 D_real: 0.302 D_fake: 0.087 
(epoch: 178, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.297 G_L1: 23.308 D_real: 0.082 D_fake: 0.293 
(epoch: 178, iters: 1500, time: 0.045, data: 0.001) G_GAN: 2.704 G_L1: 21.195 D_real: 0.040 D_fake: 0.279 
(epoch: 178, iters: 1600, time: 0.041, data: 0.002) G_GAN: 1.900 G_L1: 22.510 D_real: 0.022 D_fake: 0.713 
(epoch: 178, iters: 1700, time: 0.042, data: 0.002) G_GAN: 2.269 G_L1: 17.429 D_real: 0.019 D_fake: 0.472 
