/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
End of epoch 161 / 200 	 Time Taken: 83 sec
learning rate 0.0000772 -> 0.0000752
(epoch: 162, iters: 100, time: 0.041, data: 0.153) G_GAN: 4.392 G_L1: 17.177 D_real: 0.315 D_fake: 0.029 
(epoch: 162, iters: 200, time: 0.042, data: 0.001) G_GAN: 4.997 G_L1: 14.481 D_real: 0.014 D_fake: 1.042 
(epoch: 162, iters: 300, time: 0.042, data: 0.001) G_GAN: 7.288 G_L1: 20.670 D_real: 0.035 D_fake: 0.002 
(epoch: 162, iters: 400, time: 0.305, data: 0.001) G_GAN: 3.828 G_L1: 33.314 D_real: 0.181 D_fake: 0.153 
(epoch: 162, iters: 500, time: 0.045, data: 0.002) G_GAN: 6.839 G_L1: 29.344 D_real: 0.000 D_fake: 0.005 
(epoch: 162, iters: 600, time: 0.040, data: 0.002) G_GAN: 7.470 G_L1: 22.133 D_real: 0.063 D_fake: 0.004 
(epoch: 162, iters: 700, time: 0.041, data: 0.001) G_GAN: 6.260 G_L1: 27.042 D_real: 0.056 D_fake: 0.006 
(epoch: 162, iters: 800, time: 0.044, data: 0.001) G_GAN: 3.919 G_L1: 29.447 D_real: 0.261 D_fake: 0.074 
(epoch: 162, iters: 900, time: 0.045, data: 0.002) G_GAN: 5.415 G_L1: 22.551 D_real: 0.011 D_fake: 0.014 
(epoch: 162, iters: 1000, time: 0.042, data: 0.002) G_GAN: 7.362 G_L1: 24.976 D_real: 0.360 D_fake: 0.001 
(epoch: 162, iters: 1100, time: 0.041, data: 0.002) G_GAN: 6.802 G_L1: 29.960 D_real: 0.003 D_fake: 0.007 
(epoch: 162, iters: 1200, time: 0.039, data: 0.001) G_GAN: 3.822 G_L1: 18.493 D_real: 0.001 D_fake: 1.358 
(epoch: 162, iters: 1300, time: 0.043, data: 0.002) G_GAN: 4.037 G_L1: 23.547 D_real: 0.016 D_fake: 0.095 
(epoch: 162, iters: 1400, time: 0.041, data: 0.001) G_GAN: 5.376 G_L1: 24.967 D_real: 0.124 D_fake: 0.028 
(epoch: 162, iters: 1500, time: 0.047, data: 0.001) G_GAN: 9.430 G_L1: 24.372 D_real: 0.074 D_fake: 0.001 
(epoch: 162, iters: 1600, time: 0.305, data: 0.001) G_GAN: 5.951 G_L1: 36.598 D_real: 0.000 D_fake: 0.019 
(epoch: 162, iters: 1700, time: 0.044, data: 0.001) G_GAN: 6.359 G_L1: 26.933 D_real: 0.030 D_fake: 0.008 
(epoch: 162, iters: 1800, time: 0.044, data: 0.001) G_GAN: 4.643 G_L1: 21.994 D_real: 0.687 D_fake: 0.004 
(epoch: 162, iters: 1900, time: 0.042, data: 0.001) G_GAN: 2.939 G_L1: 15.359 D_real: 0.083 D_fake: 0.305 
(epoch: 162, iters: 2000, time: 0.042, data: 0.001) G_GAN: 3.635 G_L1: 33.902 D_real: 0.001 D_fake: 0.454 
(epoch: 162, iters: 2100, time: 0.048, data: 0.001) G_GAN: 9.165 G_L1: 29.505 D_real: 0.035 D_fake: 0.001 
(epoch: 162, iters: 2200, time: 0.047, data: 0.001) G_GAN: 3.400 G_L1: 28.887 D_real: 0.080 D_fake: 0.637 
(epoch: 162, iters: 2300, time: 0.044, data: 0.001) G_GAN: 4.994 G_L1: 27.996 D_real: 0.034 D_fake: 0.027 
(epoch: 162, iters: 2400, time: 0.042, data: 0.001) G_GAN: 5.807 G_L1: 29.182 D_real: 0.059 D_fake: 0.012 
End of epoch 162 / 200 	 Time Taken: 82 sec
learning rate 0.0000752 -> 0.0000733
(epoch: 163, iters: 100, time: 0.047, data: 0.158) G_GAN: 5.240 G_L1: 35.072 D_real: 0.000 D_fake: 0.053 
(epoch: 163, iters: 200, time: 0.042, data: 0.001) G_GAN: 5.038 G_L1: 32.984 D_real: 0.105 D_fake: 0.032 
(epoch: 163, iters: 300, time: 0.045, data: 0.001) G_GAN: 6.472 G_L1: 39.477 D_real: 0.099 D_fake: 0.008 
(epoch: 163, iters: 400, time: 0.324, data: 0.002) G_GAN: 4.015 G_L1: 27.885 D_real: 0.113 D_fake: 0.197 
(epoch: 163, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.838 G_L1: 29.561 D_real: 0.001 D_fake: 0.748 
(epoch: 163, iters: 600, time: 0.042, data: 0.001) G_GAN: 3.777 G_L1: 29.234 D_real: 0.013 D_fake: 0.144 
(epoch: 163, iters: 700, time: 0.040, data: 0.002) G_GAN: 7.576 G_L1: 28.349 D_real: 0.011 D_fake: 0.003 
(epoch: 163, iters: 800, time: 0.042, data: 0.002) G_GAN: 3.679 G_L1: 16.170 D_real: 0.012 D_fake: 1.169 
(epoch: 163, iters: 900, time: 0.047, data: 0.001) G_GAN: 4.245 G_L1: 26.479 D_real: 0.005 D_fake: 0.076 
(epoch: 163, iters: 1000, time: 0.046, data: 0.002) G_GAN: 5.406 G_L1: 28.817 D_real: 0.055 D_fake: 0.012 
(epoch: 163, iters: 1100, time: 0.043, data: 0.002) G_GAN: 2.941 G_L1: 22.886 D_real: 0.725 D_fake: 0.080 
(epoch: 163, iters: 1200, time: 0.418, data: 0.001) G_GAN: 3.454 G_L1: 18.307 D_real: 0.085 D_fake: 0.093 
saving the latest model (epoch 163, total_iters 390000)
(epoch: 163, iters: 1300, time: 0.044, data: 0.002) G_GAN: 3.642 G_L1: 21.723 D_real: 0.005 D_fake: 0.513 
(epoch: 163, iters: 1400, time: 0.044, data: 0.001) G_GAN: 2.494 G_L1: 22.208 D_real: 0.198 D_fake: 0.839 
(epoch: 163, iters: 1500, time: 0.040, data: 0.002) G_GAN: 5.366 G_L1: 26.885 D_real: 0.660 D_fake: 0.002 
(epoch: 163, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.392 G_L1: 32.460 D_real: 0.391 D_fake: 0.046 
(epoch: 163, iters: 1700, time: 0.044, data: 0.001) G_GAN: 6.824 G_L1: 20.880 D_real: 0.008 D_fake: 0.010 
(epoch: 163, iters: 1800, time: 0.044, data: 0.001) G_GAN: 6.379 G_L1: 19.060 D_real: 0.042 D_fake: 0.011 
(epoch: 163, iters: 1900, time: 0.043, data: 0.002) G_GAN: 6.692 G_L1: 40.579 D_real: 0.001 D_fake: 0.008 
(epoch: 163, iters: 2000, time: 0.043, data: 0.001) G_GAN: 3.619 G_L1: 25.777 D_real: 0.077 D_fake: 0.107 
(epoch: 163, iters: 2100, time: 0.047, data: 0.001) G_GAN: 3.470 G_L1: 27.448 D_real: 0.024 D_fake: 0.200 
(epoch: 163, iters: 2200, time: 0.043, data: 0.002) G_GAN: 6.289 G_L1: 32.353 D_real: 0.003 D_fake: 0.022 
(epoch: 163, iters: 2300, time: 0.043, data: 0.001) G_GAN: 3.521 G_L1: 24.367 D_real: 0.000 D_fake: 0.281 
(epoch: 163, iters: 2400, time: 0.042, data: 0.002) G_GAN: 4.833 G_L1: 21.827 D_real: 0.000 D_fake: 0.033 
End of epoch 163 / 200 	 Time Taken: 83 sec
learning rate 0.0000733 -> 0.0000713
(epoch: 164, iters: 100, time: 0.043, data: 0.165) G_GAN: 4.289 G_L1: 26.500 D_real: 0.000 D_fake: 0.078 
(epoch: 164, iters: 200, time: 0.043, data: 0.001) G_GAN: 5.483 G_L1: 23.576 D_real: 0.018 D_fake: 0.015 
(epoch: 164, iters: 300, time: 0.042, data: 0.002) G_GAN: 6.501 G_L1: 31.765 D_real: 0.043 D_fake: 0.013 
(epoch: 164, iters: 400, time: 0.324, data: 0.001) G_GAN: 5.979 G_L1: 39.021 D_real: 0.005 D_fake: 0.026 
(epoch: 164, iters: 500, time: 0.042, data: 0.002) G_GAN: 4.229 G_L1: 21.719 D_real: 0.135 D_fake: 0.047 
(epoch: 164, iters: 600, time: 0.043, data: 0.002) G_GAN: 10.462 G_L1: 25.902 D_real: 0.170 D_fake: 0.000 
(epoch: 164, iters: 700, time: 0.043, data: 0.002) G_GAN: 3.971 G_L1: 34.442 D_real: 0.000 D_fake: 0.125 
(epoch: 164, iters: 800, time: 0.325, data: 0.002) G_GAN: 4.095 G_L1: 18.927 D_real: 0.201 D_fake: 0.039 
(epoch: 164, iters: 900, time: 0.043, data: 0.001) G_GAN: 5.972 G_L1: 23.871 D_real: 0.002 D_fake: 0.019 
(epoch: 164, iters: 1000, time: 0.041, data: 0.001) G_GAN: 6.209 G_L1: 26.260 D_real: 0.036 D_fake: 0.011 
(epoch: 164, iters: 1100, time: 0.044, data: 0.002) G_GAN: 4.591 G_L1: 21.680 D_real: 0.006 D_fake: 0.051 
(epoch: 164, iters: 1200, time: 0.048, data: 0.001) G_GAN: 2.398 G_L1: 14.703 D_real: 1.815 D_fake: 0.072 
(epoch: 164, iters: 1300, time: 0.042, data: 0.001) G_GAN: 10.542 G_L1: 26.146 D_real: 0.150 D_fake: 0.000 
(epoch: 164, iters: 1400, time: 0.044, data: 0.001) G_GAN: 5.338 G_L1: 26.021 D_real: 0.049 D_fake: 0.028 
(epoch: 164, iters: 1500, time: 0.040, data: 0.001) G_GAN: 5.393 G_L1: 34.021 D_real: 0.111 D_fake: 0.021 
(epoch: 164, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.719 G_L1: 25.516 D_real: 0.026 D_fake: 0.335 
(epoch: 164, iters: 1700, time: 0.039, data: 0.001) G_GAN: 5.680 G_L1: 40.157 D_real: 0.002 D_fake: 0.015 
(epoch: 164, iters: 1800, time: 0.043, data: 0.001) G_GAN: 3.582 G_L1: 34.058 D_real: 0.001 D_fake: 0.384 
(epoch: 164, iters: 1900, time: 0.048, data: 0.001) G_GAN: 6.908 G_L1: 28.447 D_real: 0.120 D_fake: 0.005 
(epoch: 164, iters: 2000, time: 0.042, data: 0.002) G_GAN: 8.125 G_L1: 33.056 D_real: 0.027 D_fake: 0.002 
(epoch: 164, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.755 G_L1: 16.247 D_real: 0.069 D_fake: 0.035 
(epoch: 164, iters: 2200, time: 0.043, data: 0.001) G_GAN: 6.605 G_L1: 24.960 D_real: 0.486 D_fake: 0.002 
(epoch: 164, iters: 2300, time: 0.043, data: 0.002) G_GAN: 5.995 G_L1: 22.597 D_real: 0.068 D_fake: 0.011 
(epoch: 164, iters: 2400, time: 0.042, data: 0.001) G_GAN: 6.223 G_L1: 24.337 D_real: 0.316 D_fake: 0.006 
End of epoch 164 / 200 	 Time Taken: 82 sec
learning rate 0.0000713 -> 0.0000693
(epoch: 165, iters: 100, time: 0.041, data: 0.148) G_GAN: 4.135 G_L1: 13.616 D_real: 0.519 D_fake: 0.023 
(epoch: 165, iters: 200, time: 0.039, data: 0.001) G_GAN: 5.441 G_L1: 30.837 D_real: 0.081 D_fake: 0.011 
(epoch: 165, iters: 300, time: 0.044, data: 0.001) G_GAN: 3.175 G_L1: 38.894 D_real: 0.004 D_fake: 0.242 
(epoch: 165, iters: 400, time: 0.310, data: 0.002) G_GAN: 8.070 G_L1: 37.855 D_real: 0.004 D_fake: 0.002 
(epoch: 165, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.963 G_L1: 23.847 D_real: 0.082 D_fake: 0.185 
(epoch: 165, iters: 600, time: 0.042, data: 0.001) G_GAN: 8.553 G_L1: 28.687 D_real: 0.006 D_fake: 0.001 
(epoch: 165, iters: 700, time: 0.043, data: 0.001) G_GAN: 7.704 G_L1: 19.113 D_real: 0.287 D_fake: 0.001 
(epoch: 165, iters: 800, time: 0.043, data: 0.001) G_GAN: 7.397 G_L1: 33.079 D_real: 0.002 D_fake: 0.002 
(epoch: 165, iters: 900, time: 0.045, data: 0.001) G_GAN: 7.917 G_L1: 20.794 D_real: 0.253 D_fake: 0.001 
(epoch: 165, iters: 1000, time: 0.043, data: 0.001) G_GAN: 8.461 G_L1: 32.228 D_real: 0.009 D_fake: 0.001 
(epoch: 165, iters: 1100, time: 0.046, data: 0.001) G_GAN: 3.757 G_L1: 17.842 D_real: 0.001 D_fake: 0.858 
(epoch: 165, iters: 1200, time: 0.046, data: 0.001) G_GAN: 7.303 G_L1: 36.734 D_real: 0.007 D_fake: 0.007 
(epoch: 165, iters: 1300, time: 0.043, data: 0.002) G_GAN: 10.674 G_L1: 22.290 D_real: 0.154 D_fake: 0.000 
(epoch: 165, iters: 1400, time: 0.042, data: 0.001) G_GAN: 4.689 G_L1: 31.478 D_real: 0.335 D_fake: 0.030 
saving the latest model (epoch 165, total_iters 395000)
(epoch: 165, iters: 1500, time: 0.037, data: 0.002) G_GAN: 6.818 G_L1: 23.405 D_real: 0.005 D_fake: 0.008 
(epoch: 165, iters: 1600, time: 0.046, data: 0.001) G_GAN: 4.383 G_L1: 29.665 D_real: 0.004 D_fake: 0.098 
(epoch: 165, iters: 1700, time: 0.043, data: 0.002) G_GAN: 4.742 G_L1: 36.196 D_real: 0.000 D_fake: 0.066 
(epoch: 165, iters: 1800, time: 0.045, data: 0.001) G_GAN: 8.083 G_L1: 26.059 D_real: 0.001 D_fake: 0.002 
(epoch: 165, iters: 1900, time: 0.040, data: 0.002) G_GAN: 4.914 G_L1: 29.542 D_real: 0.010 D_fake: 0.027 
(epoch: 165, iters: 2000, time: 0.046, data: 0.001) G_GAN: 7.848 G_L1: 26.391 D_real: 0.011 D_fake: 0.002 
(epoch: 165, iters: 2100, time: 0.041, data: 0.002) G_GAN: 5.437 G_L1: 27.823 D_real: 0.015 D_fake: 0.044 
(epoch: 165, iters: 2200, time: 0.044, data: 0.002) G_GAN: 8.289 G_L1: 38.140 D_real: 0.001 D_fake: 0.001 
(epoch: 165, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.057 G_L1: 29.199 D_real: 0.004 D_fake: 0.094 
(epoch: 165, iters: 2400, time: 0.408, data: 0.002) G_GAN: 7.729 G_L1: 37.442 D_real: 0.001 D_fake: 0.004 
saving the model at the end of epoch 165, iters 396000
End of epoch 165 / 200 	 Time Taken: 83 sec
learning rate 0.0000693 -> 0.0000673
(epoch: 166, iters: 100, time: 0.044, data: 0.162) G_GAN: 6.789 G_L1: 21.002 D_real: 0.006 D_fake: 0.008 
(epoch: 166, iters: 200, time: 0.045, data: 0.001) G_GAN: 3.710 G_L1: 29.541 D_real: 0.012 D_fake: 0.240 
(epoch: 166, iters: 300, time: 0.044, data: 0.001) G_GAN: 7.103 G_L1: 33.383 D_real: 0.001 D_fake: 0.004 
(epoch: 166, iters: 400, time: 0.344, data: 0.001) G_GAN: 6.439 G_L1: 20.425 D_real: 0.006 D_fake: 0.005 
(epoch: 166, iters: 500, time: 0.041, data: 0.001) G_GAN: 5.195 G_L1: 28.342 D_real: 0.001 D_fake: 0.035 
(epoch: 166, iters: 600, time: 0.044, data: 0.001) G_GAN: 2.687 G_L1: 20.622 D_real: 0.005 D_fake: 0.174 
(epoch: 166, iters: 700, time: 0.045, data: 0.001) G_GAN: 6.753 G_L1: 26.974 D_real: 0.082 D_fake: 0.006 
(epoch: 166, iters: 800, time: 0.043, data: 0.002) G_GAN: 5.480 G_L1: 30.173 D_real: 0.007 D_fake: 0.015 
(epoch: 166, iters: 900, time: 0.043, data: 0.001) G_GAN: 5.843 G_L1: 29.396 D_real: 0.001 D_fake: 0.024 
(epoch: 166, iters: 1000, time: 0.040, data: 0.002) G_GAN: 5.813 G_L1: 19.086 D_real: 0.104 D_fake: 0.020 
(epoch: 166, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.789 G_L1: 25.143 D_real: 0.072 D_fake: 0.275 
(epoch: 166, iters: 1200, time: 0.042, data: 0.002) G_GAN: 7.349 G_L1: 24.764 D_real: 0.033 D_fake: 0.005 
(epoch: 166, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.504 G_L1: 16.166 D_real: 0.076 D_fake: 0.117 
(epoch: 166, iters: 1400, time: 0.044, data: 0.001) G_GAN: 5.909 G_L1: 27.746 D_real: 0.008 D_fake: 0.018 
(epoch: 166, iters: 1500, time: 0.043, data: 0.002) G_GAN: 7.175 G_L1: 29.512 D_real: 0.001 D_fake: 0.010 
(epoch: 166, iters: 1600, time: 0.043, data: 0.001) G_GAN: 5.105 G_L1: 29.774 D_real: 0.001 D_fake: 0.024 
(epoch: 166, iters: 1700, time: 0.043, data: 0.001) G_GAN: 6.005 G_L1: 26.639 D_real: 0.003 D_fake: 0.013 
(epoch: 166, iters: 1800, time: 0.044, data: 0.001) G_GAN: 2.787 G_L1: 15.605 D_real: 1.067 D_fake: 0.049 
(epoch: 166, iters: 1900, time: 0.043, data: 0.001) G_GAN: 7.043 G_L1: 35.321 D_real: 0.000 D_fake: 0.004 
(epoch: 166, iters: 2000, time: 0.314, data: 0.002) G_GAN: 11.304 G_L1: 31.892 D_real: 0.035 D_fake: 0.000 
(epoch: 166, iters: 2100, time: 0.040, data: 0.001) G_GAN: 5.046 G_L1: 25.331 D_real: 0.284 D_fake: 0.022 
(epoch: 166, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.162 G_L1: 20.197 D_real: 0.128 D_fake: 0.428 
(epoch: 166, iters: 2300, time: 0.039, data: 0.001) G_GAN: 4.688 G_L1: 24.027 D_real: 0.002 D_fake: 0.032 
(epoch: 166, iters: 2400, time: 0.041, data: 0.002) G_GAN: 6.891 G_L1: 19.064 D_real: 0.048 D_fake: 0.006 
End of epoch 166 / 200 	 Time Taken: 82 sec
learning rate 0.0000673 -> 0.0000653
(epoch: 167, iters: 100, time: 0.045, data: 0.154) G_GAN: 2.958 G_L1: 19.856 D_real: 0.178 D_fake: 0.165 
(epoch: 167, iters: 200, time: 0.041, data: 0.001) G_GAN: 10.898 G_L1: 29.888 D_real: 0.009 D_fake: 0.000 
(epoch: 167, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.401 G_L1: 17.972 D_real: 0.011 D_fake: 0.344 
(epoch: 167, iters: 400, time: 0.310, data: 0.001) G_GAN: 5.016 G_L1: 36.048 D_real: 0.131 D_fake: 0.081 
(epoch: 167, iters: 500, time: 0.040, data: 0.001) G_GAN: 7.175 G_L1: 38.888 D_real: 0.307 D_fake: 0.004 
(epoch: 167, iters: 600, time: 0.040, data: 0.001) G_GAN: 2.646 G_L1: 10.502 D_real: 0.181 D_fake: 0.333 
(epoch: 167, iters: 700, time: 0.041, data: 0.002) G_GAN: 5.372 G_L1: 43.744 D_real: 0.000 D_fake: 0.026 
(epoch: 167, iters: 800, time: 0.040, data: 0.001) G_GAN: 6.911 G_L1: 33.363 D_real: 0.002 D_fake: 0.005 
(epoch: 167, iters: 900, time: 0.043, data: 0.001) G_GAN: 14.603 G_L1: 27.597 D_real: 0.050 D_fake: 0.000 
(epoch: 167, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.561 G_L1: 26.099 D_real: 0.002 D_fake: 0.983 
(epoch: 167, iters: 1100, time: 0.043, data: 0.002) G_GAN: 6.680 G_L1: 29.851 D_real: 0.070 D_fake: 0.006 
(epoch: 167, iters: 1200, time: 0.043, data: 0.002) G_GAN: 5.648 G_L1: 22.185 D_real: 0.001 D_fake: 0.023 
(epoch: 167, iters: 1300, time: 0.045, data: 0.001) G_GAN: 4.029 G_L1: 15.825 D_real: 0.849 D_fake: 0.006 
(epoch: 167, iters: 1400, time: 0.042, data: 0.002) G_GAN: 4.395 G_L1: 22.420 D_real: 0.000 D_fake: 0.085 
(epoch: 167, iters: 1500, time: 0.046, data: 0.001) G_GAN: 5.899 G_L1: 41.665 D_real: 0.002 D_fake: 0.020 
(epoch: 167, iters: 1600, time: 0.322, data: 0.001) G_GAN: 3.140 G_L1: 25.629 D_real: 0.002 D_fake: 0.422 
saving the latest model (epoch 167, total_iters 400000)
(epoch: 167, iters: 1700, time: 0.043, data: 0.002) G_GAN: 3.178 G_L1: 20.305 D_real: 0.012 D_fake: 0.163 
(epoch: 167, iters: 1800, time: 0.042, data: 0.001) G_GAN: 5.066 G_L1: 32.250 D_real: 0.017 D_fake: 0.035 
(epoch: 167, iters: 1900, time: 0.045, data: 0.001) G_GAN: 5.110 G_L1: 28.525 D_real: 0.003 D_fake: 0.042 
(epoch: 167, iters: 2000, time: 0.043, data: 0.001) G_GAN: 5.017 G_L1: 19.846 D_real: 0.055 D_fake: 0.033 
(epoch: 167, iters: 2100, time: 0.041, data: 0.001) G_GAN: 8.656 G_L1: 31.741 D_real: 0.002 D_fake: 0.003 
(epoch: 167, iters: 2200, time: 0.039, data: 0.001) G_GAN: 3.423 G_L1: 24.515 D_real: 0.006 D_fake: 0.208 
(epoch: 167, iters: 2300, time: 0.044, data: 0.001) G_GAN: 4.649 G_L1: 25.275 D_real: 0.012 D_fake: 0.078 
(epoch: 167, iters: 2400, time: 0.040, data: 0.001) G_GAN: 6.050 G_L1: 30.012 D_real: 0.017 D_fake: 0.011 
End of epoch 167 / 200 	 Time Taken: 82 sec
learning rate 0.0000653 -> 0.0000634
(epoch: 168, iters: 100, time: 0.045, data: 0.161) G_GAN: 3.738 G_L1: 18.579 D_real: 0.381 D_fake: 0.034 
(epoch: 168, iters: 200, time: 0.040, data: 0.001) G_GAN: 10.654 G_L1: 29.773 D_real: 0.061 D_fake: 0.000 
(epoch: 168, iters: 300, time: 0.040, data: 0.001) G_GAN: 6.834 G_L1: 46.428 D_real: 0.000 D_fake: 0.008 
(epoch: 168, iters: 400, time: 0.435, data: 0.002) G_GAN: 5.731 G_L1: 22.522 D_real: 0.001 D_fake: 0.022 
(epoch: 168, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.202 G_L1: 19.586 D_real: 0.627 D_fake: 0.064 
(epoch: 168, iters: 600, time: 0.047, data: 0.002) G_GAN: 4.787 G_L1: 13.153 D_real: 0.289 D_fake: 0.014 
(epoch: 168, iters: 700, time: 0.043, data: 0.001) G_GAN: 7.591 G_L1: 24.569 D_real: 0.001 D_fake: 0.002 
(epoch: 168, iters: 800, time: 0.045, data: 0.002) G_GAN: 6.570 G_L1: 25.618 D_real: 0.065 D_fake: 0.013 
(epoch: 168, iters: 900, time: 0.044, data: 0.001) G_GAN: 8.341 G_L1: 34.817 D_real: 0.001 D_fake: 0.001 
(epoch: 168, iters: 1000, time: 0.045, data: 0.001) G_GAN: 2.227 G_L1: 35.519 D_real: 0.001 D_fake: 1.906 
(epoch: 168, iters: 1100, time: 0.040, data: 0.002) G_GAN: 4.804 G_L1: 31.703 D_real: 0.005 D_fake: 0.038 
(epoch: 168, iters: 1200, time: 0.318, data: 0.001) G_GAN: 6.104 G_L1: 23.753 D_real: 0.037 D_fake: 0.007 
(epoch: 168, iters: 1300, time: 0.043, data: 0.001) G_GAN: 3.250 G_L1: 20.666 D_real: 0.488 D_fake: 0.078 
(epoch: 168, iters: 1400, time: 0.047, data: 0.001) G_GAN: 4.195 G_L1: 27.276 D_real: 0.008 D_fake: 0.052 
(epoch: 168, iters: 1500, time: 0.041, data: 0.002) G_GAN: 3.890 G_L1: 25.558 D_real: 0.057 D_fake: 0.077 
(epoch: 168, iters: 1600, time: 0.043, data: 0.001) G_GAN: 7.551 G_L1: 32.093 D_real: 0.002 D_fake: 0.002 
(epoch: 168, iters: 1700, time: 0.044, data: 0.001) G_GAN: 6.130 G_L1: 30.386 D_real: 0.001 D_fake: 0.017 
(epoch: 168, iters: 1800, time: 0.041, data: 0.002) G_GAN: 4.766 G_L1: 23.903 D_real: 0.010 D_fake: 0.030 
(epoch: 168, iters: 1900, time: 0.044, data: 0.001) G_GAN: 6.873 G_L1: 16.047 D_real: 0.027 D_fake: 0.003 
(epoch: 168, iters: 2000, time: 0.047, data: 0.002) G_GAN: 2.518 G_L1: 25.431 D_real: 0.037 D_fake: 0.160 
(epoch: 168, iters: 2100, time: 0.043, data: 0.001) G_GAN: 5.188 G_L1: 35.615 D_real: 0.000 D_fake: 0.021 
(epoch: 168, iters: 2200, time: 0.048, data: 0.001) G_GAN: 6.440 G_L1: 35.607 D_real: 0.001 D_fake: 0.006 
(epoch: 168, iters: 2300, time: 0.041, data: 0.002) G_GAN: 9.726 G_L1: 25.709 D_real: 0.157 D_fake: 0.000 
(epoch: 168, iters: 2400, time: 0.040, data: 0.001) G_GAN: 8.231 G_L1: 39.259 D_real: 0.003 D_fake: 0.001 
End of epoch 168 / 200 	 Time Taken: 82 sec
learning rate 0.0000634 -> 0.0000614
(epoch: 169, iters: 100, time: 0.042, data: 0.158) G_GAN: 8.138 G_L1: 26.783 D_real: 0.555 D_fake: 0.000 
(epoch: 169, iters: 200, time: 0.045, data: 0.001) G_GAN: 11.254 G_L1: 26.773 D_real: 0.103 D_fake: 0.000 
(epoch: 169, iters: 300, time: 0.043, data: 0.002) G_GAN: 4.312 G_L1: 15.649 D_real: 0.264 D_fake: 0.049 
(epoch: 169, iters: 400, time: 0.344, data: 0.001) G_GAN: 4.246 G_L1: 28.374 D_real: 0.056 D_fake: 0.112 
(epoch: 169, iters: 500, time: 0.046, data: 0.001) G_GAN: 10.585 G_L1: 26.122 D_real: 0.621 D_fake: 0.001 
(epoch: 169, iters: 600, time: 0.045, data: 0.001) G_GAN: 5.562 G_L1: 36.125 D_real: 0.017 D_fake: 0.020 
(epoch: 169, iters: 700, time: 0.042, data: 0.001) G_GAN: 3.826 G_L1: 25.852 D_real: 0.420 D_fake: 0.041 
(epoch: 169, iters: 800, time: 0.332, data: 0.001) G_GAN: 14.110 G_L1: 22.092 D_real: 0.027 D_fake: 0.000 
(epoch: 169, iters: 900, time: 0.042, data: 0.001) G_GAN: 8.468 G_L1: 24.270 D_real: 0.021 D_fake: 0.001 
(epoch: 169, iters: 1000, time: 0.036, data: 0.002) G_GAN: 4.373 G_L1: 18.768 D_real: 0.027 D_fake: 0.053 
(epoch: 169, iters: 1100, time: 0.040, data: 0.001) G_GAN: 8.159 G_L1: 29.396 D_real: 0.068 D_fake: 0.002 
(epoch: 169, iters: 1200, time: 0.041, data: 0.001) G_GAN: 5.708 G_L1: 26.252 D_real: 0.000 D_fake: 0.017 
(epoch: 169, iters: 1300, time: 0.043, data: 0.001) G_GAN: 5.448 G_L1: 34.292 D_real: 0.230 D_fake: 0.014 
(epoch: 169, iters: 1400, time: 0.045, data: 0.002) G_GAN: 5.868 G_L1: 19.949 D_real: 0.084 D_fake: 0.009 
(epoch: 169, iters: 1500, time: 0.044, data: 0.002) G_GAN: 8.985 G_L1: 32.910 D_real: 0.003 D_fake: 0.001 
(epoch: 169, iters: 1600, time: 0.044, data: 0.002) G_GAN: 5.021 G_L1: 22.145 D_real: 0.008 D_fake: 0.029 
(epoch: 169, iters: 1700, time: 0.043, data: 0.002) G_GAN: 5.599 G_L1: 28.979 D_real: 0.000 D_fake: 0.024 
(epoch: 169, iters: 1800, time: 0.042, data: 0.001) G_GAN: 5.575 G_L1: 30.341 D_real: 0.000 D_fake: 0.022 
saving the latest model (epoch 169, total_iters 405000)
(epoch: 169, iters: 1900, time: 0.046, data: 0.002) G_GAN: 8.449 G_L1: 26.703 D_real: 0.000 D_fake: 0.004 
(epoch: 169, iters: 2000, time: 0.043, data: 0.002) G_GAN: 7.837 G_L1: 35.659 D_real: 0.002 D_fake: 0.002 
(epoch: 169, iters: 2100, time: 0.046, data: 0.001) G_GAN: 5.322 G_L1: 26.112 D_real: 0.000 D_fake: 0.023 
(epoch: 169, iters: 2200, time: 0.042, data: 0.002) G_GAN: 4.334 G_L1: 22.680 D_real: 0.004 D_fake: 0.100 
(epoch: 169, iters: 2300, time: 0.046, data: 0.001) G_GAN: 4.521 G_L1: 28.262 D_real: 0.000 D_fake: 0.051 
