/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 144, iters: 400, time: 0.291, data: 0.001) G_GAN: 4.735 G_L1: 30.832 D_real: 0.038 D_fake: 0.019 
(epoch: 144, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.018 G_L1: 19.717 D_real: 0.021 D_fake: 0.055 
(epoch: 144, iters: 600, time: 0.042, data: 0.001) G_GAN: 6.242 G_L1: 18.113 D_real: 0.000 D_fake: 0.005 
(epoch: 144, iters: 700, time: 0.039, data: 0.001) G_GAN: 6.330 G_L1: 33.017 D_real: 0.005 D_fake: 0.008 
(epoch: 144, iters: 800, time: 0.288, data: 0.001) G_GAN: 3.669 G_L1: 29.857 D_real: 0.002 D_fake: 0.125 
(epoch: 144, iters: 900, time: 0.046, data: 0.001) G_GAN: 6.191 G_L1: 22.385 D_real: 0.009 D_fake: 0.019 
(epoch: 144, iters: 1000, time: 0.041, data: 0.002) G_GAN: 5.261 G_L1: 21.825 D_real: 0.181 D_fake: 0.011 
(epoch: 144, iters: 1100, time: 0.045, data: 0.001) G_GAN: 4.157 G_L1: 21.739 D_real: 0.076 D_fake: 0.028 
(epoch: 144, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.785 G_L1: 25.266 D_real: 0.033 D_fake: 0.057 
(epoch: 144, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.620 G_L1: 21.850 D_real: 0.000 D_fake: 0.095 
(epoch: 144, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.680 G_L1: 28.544 D_real: 0.001 D_fake: 0.042 
(epoch: 144, iters: 1500, time: 0.042, data: 0.001) G_GAN: 5.468 G_L1: 29.575 D_real: 0.056 D_fake: 0.010 
(epoch: 144, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.304 G_L1: 35.947 D_real: 0.000 D_fake: 0.046 
(epoch: 144, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.964 G_L1: 16.782 D_real: 0.428 D_fake: 0.003 
(epoch: 144, iters: 1800, time: 0.042, data: 0.001) G_GAN: 3.556 G_L1: 25.041 D_real: 0.031 D_fake: 0.095 
saving the latest model (epoch 144, total_iters 345000)
(epoch: 144, iters: 1900, time: 0.040, data: 0.001) G_GAN: 3.751 G_L1: 18.140 D_real: 0.000 D_fake: 0.067 
(epoch: 144, iters: 2000, time: 0.041, data: 0.001) G_GAN: 5.152 G_L1: 23.039 D_real: 0.000 D_fake: 0.052 
(epoch: 144, iters: 2100, time: 0.042, data: 0.001) G_GAN: 5.058 G_L1: 22.391 D_real: 0.027 D_fake: 0.016 
(epoch: 144, iters: 2200, time: 0.042, data: 0.001) G_GAN: 5.354 G_L1: 22.304 D_real: 0.008 D_fake: 0.012 
(epoch: 144, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.758 G_L1: 21.458 D_real: 0.023 D_fake: 0.030 
(epoch: 144, iters: 2400, time: 0.043, data: 0.001) G_GAN: 5.068 G_L1: 23.420 D_real: 0.000 D_fake: 1.231 
End of epoch 144 / 200 	 Time Taken: 75 sec
learning rate 0.0001109 -> 0.0001089
(epoch: 145, iters: 100, time: 0.042, data: 0.139) G_GAN: 5.689 G_L1: 27.562 D_real: 0.012 D_fake: 0.014 
(epoch: 145, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.668 G_L1: 24.551 D_real: 0.069 D_fake: 0.202 
(epoch: 145, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.972 G_L1: 23.955 D_real: 0.069 D_fake: 0.053 
(epoch: 145, iters: 400, time: 0.376, data: 0.001) G_GAN: 4.230 G_L1: 24.288 D_real: 0.007 D_fake: 0.066 
(epoch: 145, iters: 500, time: 0.041, data: 0.001) G_GAN: 6.213 G_L1: 30.708 D_real: 0.003 D_fake: 0.006 
(epoch: 145, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.559 G_L1: 21.506 D_real: 0.768 D_fake: 0.058 
(epoch: 145, iters: 700, time: 0.041, data: 0.001) G_GAN: 5.572 G_L1: 18.324 D_real: 0.008 D_fake: 2.540 
(epoch: 145, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.346 G_L1: 38.540 D_real: 0.000 D_fake: 0.156 
(epoch: 145, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.015 G_L1: 17.221 D_real: 3.147 D_fake: 0.006 
(epoch: 145, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.937 G_L1: 33.091 D_real: 0.000 D_fake: 0.023 
(epoch: 145, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.194 G_L1: 26.590 D_real: 0.135 D_fake: 0.052 
(epoch: 145, iters: 1200, time: 0.042, data: 0.001) G_GAN: 4.627 G_L1: 26.735 D_real: 0.006 D_fake: 0.032 
(epoch: 145, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.869 G_L1: 29.093 D_real: 0.013 D_fake: 0.084 
(epoch: 145, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.784 G_L1: 15.827 D_real: 0.272 D_fake: 0.010 
(epoch: 145, iters: 1500, time: 0.041, data: 0.001) G_GAN: 4.619 G_L1: 21.812 D_real: 0.059 D_fake: 0.040 
(epoch: 145, iters: 1600, time: 0.044, data: 0.001) G_GAN: 3.857 G_L1: 22.160 D_real: 0.007 D_fake: 0.140 
(epoch: 145, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.466 G_L1: 28.175 D_real: 0.176 D_fake: 0.043 
(epoch: 145, iters: 1800, time: 0.042, data: 0.001) G_GAN: 5.819 G_L1: 21.618 D_real: 0.002 D_fake: 0.008 
(epoch: 145, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.798 G_L1: 21.891 D_real: 0.009 D_fake: 0.509 
(epoch: 145, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.402 G_L1: 31.711 D_real: 0.029 D_fake: 0.147 
(epoch: 145, iters: 2100, time: 0.042, data: 0.001) G_GAN: 1.462 G_L1: 10.838 D_real: 1.115 D_fake: 0.050 
(epoch: 145, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.657 G_L1: 21.380 D_real: 0.001 D_fake: 0.126 
(epoch: 145, iters: 2300, time: 0.041, data: 0.001) G_GAN: 6.239 G_L1: 27.358 D_real: 0.573 D_fake: 0.007 
(epoch: 145, iters: 2400, time: 0.298, data: 0.001) G_GAN: 3.809 G_L1: 16.829 D_real: 0.004 D_fake: 0.075 
saving the model at the end of epoch 145, iters 348000
End of epoch 145 / 200 	 Time Taken: 74 sec
learning rate 0.0001089 -> 0.0001069
(epoch: 146, iters: 100, time: 0.041, data: 0.133) G_GAN: 4.293 G_L1: 18.280 D_real: 0.030 D_fake: 0.117 
(epoch: 146, iters: 200, time: 0.041, data: 0.001) G_GAN: 4.528 G_L1: 27.248 D_real: 0.001 D_fake: 0.533 
(epoch: 146, iters: 300, time: 0.040, data: 0.001) G_GAN: 3.441 G_L1: 18.966 D_real: 0.037 D_fake: 0.137 
(epoch: 146, iters: 400, time: 0.301, data: 0.001) G_GAN: 6.242 G_L1: 25.653 D_real: 0.003 D_fake: 0.008 
(epoch: 146, iters: 500, time: 0.041, data: 0.001) G_GAN: 6.572 G_L1: 24.177 D_real: 0.237 D_fake: 0.003 
(epoch: 146, iters: 600, time: 0.041, data: 0.001) G_GAN: 4.238 G_L1: 27.583 D_real: 0.000 D_fake: 0.076 
(epoch: 146, iters: 700, time: 0.041, data: 0.001) G_GAN: 4.281 G_L1: 10.389 D_real: 0.236 D_fake: 0.010 
(epoch: 146, iters: 800, time: 0.042, data: 0.001) G_GAN: 3.933 G_L1: 12.966 D_real: 0.007 D_fake: 0.096 
(epoch: 146, iters: 900, time: 0.041, data: 0.001) G_GAN: 5.854 G_L1: 23.156 D_real: 0.048 D_fake: 0.009 
(epoch: 146, iters: 1000, time: 0.039, data: 0.001) G_GAN: 5.306 G_L1: 23.658 D_real: 0.014 D_fake: 0.010 
(epoch: 146, iters: 1100, time: 0.043, data: 0.001) G_GAN: 4.830 G_L1: 15.805 D_real: 1.475 D_fake: 0.006 
(epoch: 146, iters: 1200, time: 0.042, data: 0.001) G_GAN: 4.522 G_L1: 26.280 D_real: 0.000 D_fake: 0.053 
(epoch: 146, iters: 1300, time: 0.042, data: 0.001) G_GAN: 5.557 G_L1: 18.493 D_real: 0.022 D_fake: 0.010 
(epoch: 146, iters: 1400, time: 0.042, data: 0.001) G_GAN: 7.063 G_L1: 26.471 D_real: 0.000 D_fake: 0.004 
(epoch: 146, iters: 1500, time: 0.037, data: 0.001) G_GAN: 4.558 G_L1: 19.593 D_real: 0.067 D_fake: 0.021 
(epoch: 146, iters: 1600, time: 0.041, data: 0.001) G_GAN: 7.065 G_L1: 27.120 D_real: 0.000 D_fake: 0.005 
(epoch: 146, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.557 G_L1: 28.573 D_real: 0.001 D_fake: 0.033 
(epoch: 146, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.285 G_L1: 28.947 D_real: 0.000 D_fake: 0.039 
(epoch: 146, iters: 1900, time: 0.041, data: 0.001) G_GAN: 5.675 G_L1: 15.843 D_real: 0.307 D_fake: 0.007 
(epoch: 146, iters: 2000, time: 0.308, data: 0.001) G_GAN: 4.276 G_L1: 20.990 D_real: 0.202 D_fake: 0.039 
saving the latest model (epoch 146, total_iters 350000)
(epoch: 146, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.154 G_L1: 15.333 D_real: 0.004 D_fake: 0.031 
(epoch: 146, iters: 2200, time: 0.045, data: 0.002) G_GAN: 5.767 G_L1: 25.647 D_real: 0.002 D_fake: 0.016 
(epoch: 146, iters: 2300, time: 0.041, data: 0.002) G_GAN: 3.790 G_L1: 21.243 D_real: 0.001 D_fake: 0.069 
(epoch: 146, iters: 2400, time: 0.039, data: 0.001) G_GAN: 3.189 G_L1: 31.778 D_real: 0.000 D_fake: 0.204 
End of epoch 146 / 200 	 Time Taken: 75 sec
learning rate 0.0001069 -> 0.0001050
(epoch: 147, iters: 100, time: 0.044, data: 0.137) G_GAN: 4.314 G_L1: 27.612 D_real: 0.006 D_fake: 0.061 
(epoch: 147, iters: 200, time: 0.041, data: 0.001) G_GAN: 6.642 G_L1: 29.358 D_real: 0.000 D_fake: 0.006 
(epoch: 147, iters: 300, time: 0.041, data: 0.001) G_GAN: 6.150 G_L1: 29.760 D_real: 0.002 D_fake: 0.011 
(epoch: 147, iters: 400, time: 0.306, data: 0.001) G_GAN: 4.943 G_L1: 18.175 D_real: 0.255 D_fake: 0.013 
(epoch: 147, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.712 G_L1: 24.517 D_real: 0.036 D_fake: 0.269 
(epoch: 147, iters: 600, time: 0.039, data: 0.001) G_GAN: 7.081 G_L1: 22.871 D_real: 0.212 D_fake: 0.001 
(epoch: 147, iters: 700, time: 0.040, data: 0.001) G_GAN: 3.266 G_L1: 25.158 D_real: 0.068 D_fake: 0.167 
(epoch: 147, iters: 800, time: 0.047, data: 0.001) G_GAN: 4.111 G_L1: 30.168 D_real: 0.000 D_fake: 0.046 
(epoch: 147, iters: 900, time: 0.041, data: 0.002) G_GAN: 3.476 G_L1: 17.088 D_real: 0.001 D_fake: 0.236 
(epoch: 147, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.104 G_L1: 19.608 D_real: 0.004 D_fake: 0.075 
(epoch: 147, iters: 1100, time: 0.038, data: 0.001) G_GAN: 4.522 G_L1: 21.226 D_real: 0.002 D_fake: 0.062 
(epoch: 147, iters: 1200, time: 0.042, data: 0.001) G_GAN: 5.635 G_L1: 31.816 D_real: 0.005 D_fake: 0.014 
(epoch: 147, iters: 1300, time: 0.043, data: 0.001) G_GAN: 3.702 G_L1: 20.227 D_real: 0.206 D_fake: 0.114 
(epoch: 147, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.359 G_L1: 13.442 D_real: 1.164 D_fake: 0.416 
(epoch: 147, iters: 1500, time: 0.040, data: 0.001) G_GAN: 4.561 G_L1: 21.035 D_real: 0.000 D_fake: 0.049 
(epoch: 147, iters: 1600, time: 0.384, data: 0.001) G_GAN: 4.952 G_L1: 24.148 D_real: 0.065 D_fake: 0.010 
(epoch: 147, iters: 1700, time: 0.040, data: 0.001) G_GAN: 5.824 G_L1: 26.871 D_real: 0.013 D_fake: 0.008 
(epoch: 147, iters: 1800, time: 0.047, data: 0.001) G_GAN: 3.121 G_L1: 21.622 D_real: 0.734 D_fake: 0.035 
(epoch: 147, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.611 G_L1: 26.223 D_real: 0.017 D_fake: 0.606 
(epoch: 147, iters: 2000, time: 0.040, data: 0.001) G_GAN: 4.243 G_L1: 22.031 D_real: 0.000 D_fake: 0.080 
(epoch: 147, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.926 G_L1: 24.311 D_real: 0.012 D_fake: 0.069 
(epoch: 147, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.825 G_L1: 19.872 D_real: 0.000 D_fake: 0.328 
(epoch: 147, iters: 2300, time: 0.042, data: 0.001) G_GAN: 5.069 G_L1: 33.853 D_real: 0.000 D_fake: 0.044 
(epoch: 147, iters: 2400, time: 0.040, data: 0.001) G_GAN: 5.144 G_L1: 23.481 D_real: 0.098 D_fake: 0.024 
End of epoch 147 / 200 	 Time Taken: 75 sec
learning rate 0.0001050 -> 0.0001030
(epoch: 148, iters: 100, time: 0.041, data: 0.123) G_GAN: 3.270 G_L1: 21.717 D_real: 0.008 D_fake: 0.162 
(epoch: 148, iters: 200, time: 0.042, data: 0.001) G_GAN: 4.774 G_L1: 19.022 D_real: 0.516 D_fake: 0.011 
(epoch: 148, iters: 300, time: 0.040, data: 0.001) G_GAN: 5.700 G_L1: 34.081 D_real: 0.392 D_fake: 0.009 
(epoch: 148, iters: 400, time: 0.307, data: 0.001) G_GAN: 6.940 G_L1: 18.813 D_real: 0.460 D_fake: 0.001 
(epoch: 148, iters: 500, time: 0.039, data: 0.001) G_GAN: 3.934 G_L1: 30.486 D_real: 0.118 D_fake: 0.089 
(epoch: 148, iters: 600, time: 0.040, data: 0.001) G_GAN: 3.093 G_L1: 29.854 D_real: 0.002 D_fake: 0.441 
(epoch: 148, iters: 700, time: 0.038, data: 0.001) G_GAN: 5.553 G_L1: 25.612 D_real: 0.009 D_fake: 0.013 
(epoch: 148, iters: 800, time: 0.038, data: 0.001) G_GAN: 2.487 G_L1: 24.153 D_real: 0.512 D_fake: 0.196 
(epoch: 148, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.468 G_L1: 26.626 D_real: 0.001 D_fake: 0.254 
(epoch: 148, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.829 G_L1: 23.035 D_real: 0.034 D_fake: 0.096 
(epoch: 148, iters: 1100, time: 0.041, data: 0.001) G_GAN: 3.892 G_L1: 35.483 D_real: 0.003 D_fake: 0.111 
(epoch: 148, iters: 1200, time: 0.310, data: 0.001) G_GAN: 3.869 G_L1: 23.493 D_real: 0.444 D_fake: 0.033 
(epoch: 148, iters: 1300, time: 0.039, data: 0.001) G_GAN: 4.620 G_L1: 25.559 D_real: 0.042 D_fake: 0.050 
(epoch: 148, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.374 G_L1: 28.565 D_real: 0.000 D_fake: 0.184 
(epoch: 148, iters: 1500, time: 0.038, data: 0.001) G_GAN: 5.737 G_L1: 24.031 D_real: 0.101 D_fake: 0.007 
(epoch: 148, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.884 G_L1: 14.550 D_real: 0.152 D_fake: 0.075 
(epoch: 148, iters: 1700, time: 0.041, data: 0.001) G_GAN: 6.541 G_L1: 20.961 D_real: 0.000 D_fake: 0.004 
(epoch: 148, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.717 G_L1: 25.784 D_real: 0.180 D_fake: 0.106 
(epoch: 148, iters: 1900, time: 0.042, data: 0.001) G_GAN: 3.527 G_L1: 30.309 D_real: 0.000 D_fake: 0.726 
(epoch: 148, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.749 G_L1: 21.406 D_real: 0.142 D_fake: 0.164 
(epoch: 148, iters: 2100, time: 0.040, data: 0.001) G_GAN: 5.121 G_L1: 22.991 D_real: 0.007 D_fake: 0.020 
(epoch: 148, iters: 2200, time: 0.041, data: 0.001) G_GAN: 6.080 G_L1: 27.684 D_real: 0.000 D_fake: 0.006 
saving the latest model (epoch 148, total_iters 355000)
(epoch: 148, iters: 2300, time: 0.041, data: 0.002) G_GAN: 3.025 G_L1: 15.221 D_real: 0.411 D_fake: 0.055 
(epoch: 148, iters: 2400, time: 0.040, data: 0.001) G_GAN: 6.401 G_L1: 30.425 D_real: 0.001 D_fake: 0.005 
End of epoch 148 / 200 	 Time Taken: 75 sec
learning rate 0.0001030 -> 0.0001010
(epoch: 149, iters: 100, time: 0.038, data: 0.130) G_GAN: 5.052 G_L1: 23.906 D_real: 0.005 D_fake: 0.016 
(epoch: 149, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.914 G_L1: 26.106 D_real: 0.000 D_fake: 0.059 
(epoch: 149, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.206 G_L1: 20.238 D_real: 0.350 D_fake: 0.038 
(epoch: 149, iters: 400, time: 0.305, data: 0.001) G_GAN: 3.932 G_L1: 22.987 D_real: 0.090 D_fake: 0.075 
(epoch: 149, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.803 G_L1: 23.813 D_real: 0.992 D_fake: 0.027 
(epoch: 149, iters: 600, time: 0.043, data: 0.002) G_GAN: 6.127 G_L1: 28.821 D_real: 0.000 D_fake: 0.007 
(epoch: 149, iters: 700, time: 0.043, data: 0.001) G_GAN: 4.461 G_L1: 19.487 D_real: 0.021 D_fake: 0.027 
(epoch: 149, iters: 800, time: 0.304, data: 0.001) G_GAN: 3.531 G_L1: 29.584 D_real: 0.005 D_fake: 0.184 
(epoch: 149, iters: 900, time: 0.042, data: 0.001) G_GAN: 6.022 G_L1: 21.742 D_real: 0.000 D_fake: 0.008 
(epoch: 149, iters: 1000, time: 0.041, data: 0.001) G_GAN: 5.444 G_L1: 27.770 D_real: 0.002 D_fake: 0.018 
(epoch: 149, iters: 1100, time: 0.039, data: 0.001) G_GAN: 3.934 G_L1: 17.493 D_real: 0.965 D_fake: 0.003 
(epoch: 149, iters: 1200, time: 0.042, data: 0.001) G_GAN: 3.785 G_L1: 21.632 D_real: 0.000 D_fake: 0.129 
(epoch: 149, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.452 G_L1: 12.768 D_real: 0.011 D_fake: 0.065 
(epoch: 149, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.019 G_L1: 39.519 D_real: 0.000 D_fake: 0.131 
(epoch: 149, iters: 1500, time: 0.042, data: 0.001) G_GAN: 5.472 G_L1: 25.556 D_real: 0.029 D_fake: 0.022 
(epoch: 149, iters: 1600, time: 0.043, data: 0.001) G_GAN: 3.899 G_L1: 23.308 D_real: 0.024 D_fake: 0.186 
(epoch: 149, iters: 1700, time: 0.039, data: 0.001) G_GAN: 4.984 G_L1: 26.079 D_real: 0.007 D_fake: 0.036 
(epoch: 149, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.132 G_L1: 21.442 D_real: 0.284 D_fake: 0.023 
(epoch: 149, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.771 G_L1: 17.389 D_real: 0.004 D_fake: 0.274 
(epoch: 149, iters: 2000, time: 0.041, data: 0.001) G_GAN: 4.521 G_L1: 23.697 D_real: 0.457 D_fake: 0.017 
(epoch: 149, iters: 2100, time: 0.041, data: 0.001) G_GAN: 5.550 G_L1: 21.658 D_real: 0.067 D_fake: 0.008 
(epoch: 149, iters: 2200, time: 0.040, data: 0.001) G_GAN: 6.730 G_L1: 29.396 D_real: 0.000 D_fake: 0.003 
(epoch: 149, iters: 2300, time: 0.038, data: 0.001) G_GAN: 5.712 G_L1: 21.355 D_real: 0.014 D_fake: 0.018 
(epoch: 149, iters: 2400, time: 0.039, data: 0.001) G_GAN: 5.464 G_L1: 27.435 D_real: 0.001 D_fake: 0.014 
End of epoch 149 / 200 	 Time Taken: 74 sec
learning rate 0.0001010 -> 0.0000990
(epoch: 150, iters: 100, time: 0.041, data: 0.134) G_GAN: 4.059 G_L1: 14.475 D_real: 0.000 D_fake: 0.081 
(epoch: 150, iters: 200, time: 0.041, data: 0.001) G_GAN: 7.075 G_L1: 26.995 D_real: 0.000 D_fake: 0.003 
(epoch: 150, iters: 300, time: 0.040, data: 0.001) G_GAN: 6.263 G_L1: 16.039 D_real: 0.100 D_fake: 0.005 
(epoch: 150, iters: 400, time: 0.386, data: 0.001) G_GAN: 3.512 G_L1: 37.759 D_real: 0.000 D_fake: 0.108 
(epoch: 150, iters: 500, time: 0.040, data: 0.001) G_GAN: 5.290 G_L1: 32.654 D_real: 0.048 D_fake: 0.021 
(epoch: 150, iters: 600, time: 0.042, data: 0.001) G_GAN: 5.398 G_L1: 23.577 D_real: 0.000 D_fake: 0.015 
(epoch: 150, iters: 700, time: 0.043, data: 0.001) G_GAN: 3.307 G_L1: 17.236 D_real: 0.002 D_fake: 0.265 
(epoch: 150, iters: 800, time: 0.043, data: 0.001) G_GAN: 4.908 G_L1: 19.482 D_real: 0.579 D_fake: 0.006 
(epoch: 150, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.184 G_L1: 16.105 D_real: 0.001 D_fake: 0.242 
(epoch: 150, iters: 1000, time: 0.042, data: 0.001) G_GAN: 5.555 G_L1: 23.277 D_real: 0.006 D_fake: 0.010 
(epoch: 150, iters: 1100, time: 0.039, data: 0.001) G_GAN: 5.751 G_L1: 14.697 D_real: 0.277 D_fake: 0.005 
(epoch: 150, iters: 1200, time: 0.041, data: 0.001) G_GAN: 4.976 G_L1: 18.685 D_real: 0.039 D_fake: 0.258 
(epoch: 150, iters: 1300, time: 0.044, data: 0.001) G_GAN: 4.152 G_L1: 20.809 D_real: 0.237 D_fake: 0.019 
(epoch: 150, iters: 1400, time: 0.042, data: 0.001) G_GAN: 5.810 G_L1: 21.410 D_real: 0.026 D_fake: 0.009 
(epoch: 150, iters: 1500, time: 0.042, data: 0.001) G_GAN: 4.265 G_L1: 20.132 D_real: 0.000 D_fake: 0.179 
(epoch: 150, iters: 1600, time: 0.040, data: 0.001) G_GAN: 4.639 G_L1: 23.940 D_real: 0.023 D_fake: 0.021 
(epoch: 150, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.933 G_L1: 22.072 D_real: 0.183 D_fake: 0.199 
(epoch: 150, iters: 1800, time: 0.046, data: 0.001) G_GAN: 2.563 G_L1: 25.573 D_real: 0.000 D_fake: 0.258 
(epoch: 150, iters: 1900, time: 0.039, data: 0.001) G_GAN: 5.210 G_L1: 20.243 D_real: 0.022 D_fake: 0.015 
(epoch: 150, iters: 2000, time: 0.047, data: 0.001) G_GAN: 3.603 G_L1: 31.943 D_real: 0.000 D_fake: 0.131 
(epoch: 150, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.588 G_L1: 29.970 D_real: 0.000 D_fake: 0.451 
(epoch: 150, iters: 2200, time: 0.040, data: 0.001) G_GAN: 5.393 G_L1: 20.683 D_real: 0.014 D_fake: 0.020 
(epoch: 150, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.828 G_L1: 21.543 D_real: 0.000 D_fake: 0.038 
(epoch: 150, iters: 2400, time: 0.299, data: 0.001) G_GAN: 3.790 G_L1: 30.233 D_real: 0.000 D_fake: 0.100 
saving the latest model (epoch 150, total_iters 360000)
saving the model at the end of epoch 150, iters 360000
End of epoch 150 / 200 	 Time Taken: 76 sec
learning rate 0.0000990 -> 0.0000970
(epoch: 151, iters: 100, time: 0.042, data: 0.130) G_GAN: 7.281 G_L1: 18.626 D_real: 0.067 D_fake: 0.003 
(epoch: 151, iters: 200, time: 0.039, data: 0.001) G_GAN: 6.286 G_L1: 20.238 D_real: 0.002 D_fake: 0.005 
(epoch: 151, iters: 300, time: 0.038, data: 0.001) G_GAN: 4.092 G_L1: 26.868 D_real: 0.028 D_fake: 0.104 
(epoch: 151, iters: 400, time: 0.308, data: 0.001) G_GAN: 6.235 G_L1: 21.860 D_real: 0.097 D_fake: 0.004 
(epoch: 151, iters: 500, time: 0.042, data: 0.001) G_GAN: 4.150 G_L1: 29.152 D_real: 0.000 D_fake: 0.035 
(epoch: 151, iters: 600, time: 0.041, data: 0.001) G_GAN: 8.433 G_L1: 28.222 D_real: 0.005 D_fake: 0.001 
(epoch: 151, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.956 G_L1: 26.918 D_real: 0.000 D_fake: 0.074 
(epoch: 151, iters: 800, time: 0.039, data: 0.001) G_GAN: 3.425 G_L1: 20.755 D_real: 0.889 D_fake: 0.020 
(epoch: 151, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.602 G_L1: 38.311 D_real: 0.010 D_fake: 0.421 
(epoch: 151, iters: 1000, time: 0.039, data: 0.001) G_GAN: 3.764 G_L1: 21.205 D_real: 0.008 D_fake: 0.116 
(epoch: 151, iters: 1100, time: 0.040, data: 0.001) G_GAN: 3.579 G_L1: 17.267 D_real: 0.021 D_fake: 0.785 
(epoch: 151, iters: 1200, time: 0.041, data: 0.001) G_GAN: 2.721 G_L1: 20.162 D_real: 0.038 D_fake: 0.268 
(epoch: 151, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.224 G_L1: 19.960 D_real: 0.191 D_fake: 0.113 
(epoch: 151, iters: 1400, time: 0.039, data: 0.001) G_GAN: 3.312 G_L1: 17.807 D_real: 0.176 D_fake: 0.409 
(epoch: 151, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.916 G_L1: 16.575 D_real: 1.074 D_fake: 0.024 
(epoch: 151, iters: 1600, time: 0.042, data: 0.001) G_GAN: 4.227 G_L1: 32.381 D_real: 0.001 D_fake: 0.055 
(epoch: 151, iters: 1700, time: 0.041, data: 0.002) G_GAN: 6.768 G_L1: 21.453 D_real: 0.077 D_fake: 0.004 
(epoch: 151, iters: 1800, time: 0.041, data: 0.001) G_GAN: 7.365 G_L1: 12.644 D_real: 0.139 D_fake: 0.001 
(epoch: 151, iters: 1900, time: 0.042, data: 0.001) G_GAN: 2.937 G_L1: 24.880 D_real: 0.036 D_fake: 0.325 
(epoch: 151, iters: 2000, time: 0.309, data: 0.001) G_GAN: 5.232 G_L1: 18.872 D_real: 0.003 D_fake: 0.029 
(epoch: 151, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.290 G_L1: 30.532 D_real: 0.000 D_fake: 0.044 
(epoch: 151, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.892 G_L1: 28.879 D_real: 0.002 D_fake: 0.086 
(epoch: 151, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.620 G_L1: 13.429 D_real: 0.494 D_fake: 0.027 
(epoch: 151, iters: 2400, time: 0.042, data: 0.001) G_GAN: 3.742 G_L1: 22.444 D_real: 0.009 D_fake: 0.130 
End of epoch 151 / 200 	 Time Taken: 74 sec
learning rate 0.0000970 -> 0.0000950
(epoch: 152, iters: 100, time: 0.042, data: 0.128) G_GAN: 4.346 G_L1: 24.949 D_real: 0.002 D_fake: 0.049 
(epoch: 152, iters: 200, time: 0.043, data: 0.001) G_GAN: 4.279 G_L1: 25.456 D_real: 0.002 D_fake: 0.092 
