/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 113, iters: 1200, time: 0.268, data: 0.001) G_GAN: 2.419 G_L1: 11.268 D_real: 0.090 D_fake: 0.179 
saving the latest model (epoch 113, total_iters 270000)
(epoch: 113, iters: 1300, time: 0.038, data: 0.001) G_GAN: 2.949 G_L1: 8.067 D_real: 0.432 D_fake: 0.039 
(epoch: 113, iters: 1400, time: 0.038, data: 0.001) G_GAN: 2.652 G_L1: 11.576 D_real: 0.506 D_fake: 0.075 
(epoch: 113, iters: 1500, time: 0.040, data: 0.001) G_GAN: 3.548 G_L1: 14.240 D_real: 0.079 D_fake: 0.130 
(epoch: 113, iters: 1600, time: 0.038, data: 0.001) G_GAN: 3.673 G_L1: 18.922 D_real: 0.000 D_fake: 0.570 
(epoch: 113, iters: 1700, time: 0.041, data: 0.002) G_GAN: 2.240 G_L1: 13.185 D_real: 0.220 D_fake: 0.331 
(epoch: 113, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.589 G_L1: 16.550 D_real: 0.124 D_fake: 0.047 
(epoch: 113, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.918 G_L1: 14.284 D_real: 0.367 D_fake: 0.056 
(epoch: 113, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.236 G_L1: 15.230 D_real: 1.784 D_fake: 0.017 
(epoch: 113, iters: 2100, time: 0.040, data: 0.001) G_GAN: 3.149 G_L1: 17.272 D_real: 0.013 D_fake: 0.830 
(epoch: 113, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.208 G_L1: 18.748 D_real: 0.149 D_fake: 0.241 
(epoch: 113, iters: 2300, time: 0.038, data: 0.001) G_GAN: 3.487 G_L1: 18.594 D_real: 0.055 D_fake: 0.078 
(epoch: 113, iters: 2400, time: 0.038, data: 0.001) G_GAN: 2.884 G_L1: 10.626 D_real: 0.000 D_fake: 0.206 
End of epoch 113 / 200 	 Time Taken: 74 sec
learning rate 0.0001723 -> 0.0001703
(epoch: 114, iters: 100, time: 0.044, data: 0.104) G_GAN: 5.461 G_L1: 16.112 D_real: 0.272 D_fake: 0.010 
(epoch: 114, iters: 200, time: 0.042, data: 0.001) G_GAN: 5.623 G_L1: 16.808 D_real: 0.036 D_fake: 0.009 
(epoch: 114, iters: 300, time: 0.042, data: 0.001) G_GAN: 1.890 G_L1: 14.174 D_real: 0.318 D_fake: 0.201 
(epoch: 114, iters: 400, time: 0.258, data: 0.001) G_GAN: 4.710 G_L1: 12.620 D_real: 0.906 D_fake: 0.004 
(epoch: 114, iters: 500, time: 0.044, data: 0.001) G_GAN: 1.906 G_L1: 13.117 D_real: 0.000 D_fake: 0.996 
(epoch: 114, iters: 600, time: 0.035, data: 0.001) G_GAN: 5.080 G_L1: 14.057 D_real: 0.017 D_fake: 0.026 
(epoch: 114, iters: 700, time: 0.038, data: 0.001) G_GAN: 3.265 G_L1: 13.443 D_real: 0.052 D_fake: 0.117 
(epoch: 114, iters: 800, time: 0.258, data: 0.001) G_GAN: 1.898 G_L1: 22.489 D_real: 0.000 D_fake: 1.209 
(epoch: 114, iters: 900, time: 0.045, data: 0.001) G_GAN: 2.200 G_L1: 15.628 D_real: 0.776 D_fake: 0.120 
(epoch: 114, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.898 G_L1: 14.425 D_real: 0.427 D_fake: 0.044 
(epoch: 114, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.524 G_L1: 15.980 D_real: 0.019 D_fake: 0.247 
(epoch: 114, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.811 G_L1: 11.175 D_real: 0.391 D_fake: 0.012 
(epoch: 114, iters: 1300, time: 0.040, data: 0.001) G_GAN: 2.813 G_L1: 18.520 D_real: 0.000 D_fake: 0.140 
(epoch: 114, iters: 1400, time: 0.042, data: 0.001) G_GAN: 3.533 G_L1: 13.741 D_real: 0.046 D_fake: 1.445 
(epoch: 114, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.313 G_L1: 13.745 D_real: 0.820 D_fake: 0.091 
(epoch: 114, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.434 G_L1: 13.874 D_real: 0.005 D_fake: 0.159 
(epoch: 114, iters: 1700, time: 0.040, data: 0.001) G_GAN: 2.372 G_L1: 16.003 D_real: 0.264 D_fake: 0.156 
(epoch: 114, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.203 G_L1: 11.736 D_real: 0.802 D_fake: 0.043 
(epoch: 114, iters: 1900, time: 0.045, data: 0.001) G_GAN: 2.407 G_L1: 7.079 D_real: 0.296 D_fake: 0.258 
(epoch: 114, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.730 G_L1: 15.983 D_real: 0.184 D_fake: 0.035 
(epoch: 114, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.322 G_L1: 19.366 D_real: 0.225 D_fake: 0.290 
(epoch: 114, iters: 2200, time: 0.039, data: 0.001) G_GAN: 2.690 G_L1: 18.702 D_real: 0.155 D_fake: 0.144 
(epoch: 114, iters: 2300, time: 0.044, data: 0.001) G_GAN: 2.551 G_L1: 9.466 D_real: 0.978 D_fake: 0.045 
(epoch: 114, iters: 2400, time: 0.040, data: 0.002) G_GAN: 2.173 G_L1: 15.558 D_real: 1.355 D_fake: 0.044 
End of epoch 114 / 200 	 Time Taken: 73 sec
learning rate 0.0001703 -> 0.0001683
(epoch: 115, iters: 100, time: 0.041, data: 0.105) G_GAN: 6.202 G_L1: 15.794 D_real: 0.002 D_fake: 0.004 
(epoch: 115, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.506 G_L1: 14.327 D_real: 0.202 D_fake: 0.356 
(epoch: 115, iters: 300, time: 0.039, data: 0.001) G_GAN: 3.489 G_L1: 14.063 D_real: 0.325 D_fake: 0.031 
(epoch: 115, iters: 400, time: 0.267, data: 0.001) G_GAN: 3.315 G_L1: 19.840 D_real: 0.612 D_fake: 0.029 
(epoch: 115, iters: 500, time: 0.047, data: 0.001) G_GAN: 4.187 G_L1: 22.696 D_real: 0.000 D_fake: 0.045 
(epoch: 115, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.422 G_L1: 12.783 D_real: 0.018 D_fake: 0.248 
(epoch: 115, iters: 700, time: 0.041, data: 0.001) G_GAN: 5.999 G_L1: 15.585 D_real: 0.015 D_fake: 0.013 
(epoch: 115, iters: 800, time: 0.040, data: 0.001) G_GAN: 3.647 G_L1: 7.608 D_real: 0.001 D_fake: 0.148 
(epoch: 115, iters: 900, time: 0.038, data: 0.001) G_GAN: 1.493 G_L1: 15.212 D_real: 0.966 D_fake: 1.021 
(epoch: 115, iters: 1000, time: 0.040, data: 0.001) G_GAN: 4.657 G_L1: 13.059 D_real: 0.076 D_fake: 0.033 
(epoch: 115, iters: 1100, time: 0.040, data: 0.001) G_GAN: 2.861 G_L1: 15.371 D_real: 0.091 D_fake: 0.292 
(epoch: 115, iters: 1200, time: 0.042, data: 0.001) G_GAN: 3.620 G_L1: 13.881 D_real: 0.217 D_fake: 0.040 
(epoch: 115, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.323 G_L1: 19.008 D_real: 0.024 D_fake: 0.518 
(epoch: 115, iters: 1400, time: 0.040, data: 0.001) G_GAN: 1.717 G_L1: 13.179 D_real: 0.762 D_fake: 0.083 
saving the latest model (epoch 115, total_iters 275000)
(epoch: 115, iters: 1500, time: 0.041, data: 0.002) G_GAN: 6.761 G_L1: 12.322 D_real: 0.010 D_fake: 0.003 
(epoch: 115, iters: 1600, time: 0.039, data: 0.001) G_GAN: 4.931 G_L1: 19.653 D_real: 0.000 D_fake: 0.034 
(epoch: 115, iters: 1700, time: 0.041, data: 0.001) G_GAN: 4.228 G_L1: 14.835 D_real: 0.000 D_fake: 0.057 
(epoch: 115, iters: 1800, time: 0.042, data: 0.001) G_GAN: 5.043 G_L1: 26.519 D_real: 0.000 D_fake: 0.026 
(epoch: 115, iters: 1900, time: 0.046, data: 0.001) G_GAN: 5.282 G_L1: 18.042 D_real: 0.014 D_fake: 0.014 
(epoch: 115, iters: 2000, time: 0.040, data: 0.001) G_GAN: 2.373 G_L1: 10.669 D_real: 0.186 D_fake: 0.331 
(epoch: 115, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.516 G_L1: 13.873 D_real: 0.001 D_fake: 0.026 
(epoch: 115, iters: 2200, time: 0.039, data: 0.001) G_GAN: 2.549 G_L1: 11.060 D_real: 0.001 D_fake: 0.398 
(epoch: 115, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.235 G_L1: 14.439 D_real: 0.713 D_fake: 0.129 
(epoch: 115, iters: 2400, time: 0.262, data: 0.001) G_GAN: 3.230 G_L1: 13.430 D_real: 0.293 D_fake: 0.060 
saving the model at the end of epoch 115, iters 276000
End of epoch 115 / 200 	 Time Taken: 75 sec
learning rate 0.0001683 -> 0.0001663
(epoch: 116, iters: 100, time: 0.040, data: 0.104) G_GAN: 2.387 G_L1: 17.700 D_real: 0.003 D_fake: 0.571 
(epoch: 116, iters: 200, time: 0.043, data: 0.001) G_GAN: 3.393 G_L1: 17.468 D_real: 0.033 D_fake: 0.056 
(epoch: 116, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.518 G_L1: 20.764 D_real: 0.000 D_fake: 0.263 
(epoch: 116, iters: 400, time: 0.270, data: 0.001) G_GAN: 3.233 G_L1: 19.476 D_real: 0.000 D_fake: 0.511 
(epoch: 116, iters: 500, time: 0.039, data: 0.001) G_GAN: 3.261 G_L1: 22.962 D_real: 0.020 D_fake: 0.203 
(epoch: 116, iters: 600, time: 0.040, data: 0.001) G_GAN: 5.407 G_L1: 13.011 D_real: 0.378 D_fake: 0.004 
(epoch: 116, iters: 700, time: 0.044, data: 0.001) G_GAN: 4.874 G_L1: 18.095 D_real: 1.767 D_fake: 0.015 
(epoch: 116, iters: 800, time: 0.040, data: 0.001) G_GAN: 3.180 G_L1: 23.467 D_real: 0.000 D_fake: 0.102 
(epoch: 116, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.197 G_L1: 11.150 D_real: 0.000 D_fake: 0.284 
(epoch: 116, iters: 1000, time: 0.042, data: 0.001) G_GAN: 3.141 G_L1: 23.972 D_real: 0.000 D_fake: 0.169 
(epoch: 116, iters: 1100, time: 0.043, data: 0.001) G_GAN: 3.051 G_L1: 13.919 D_real: 0.779 D_fake: 0.067 
(epoch: 116, iters: 1200, time: 0.046, data: 0.001) G_GAN: 4.613 G_L1: 16.141 D_real: 0.058 D_fake: 0.011 
(epoch: 116, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.948 G_L1: 15.826 D_real: 0.032 D_fake: 2.532 
(epoch: 116, iters: 1400, time: 0.042, data: 0.001) G_GAN: 2.673 G_L1: 12.281 D_real: 0.163 D_fake: 0.231 
(epoch: 116, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.859 G_L1: 12.939 D_real: 0.057 D_fake: 0.113 
(epoch: 116, iters: 1600, time: 0.042, data: 0.001) G_GAN: 2.418 G_L1: 16.583 D_real: 0.001 D_fake: 0.321 
(epoch: 116, iters: 1700, time: 0.042, data: 0.001) G_GAN: 6.344 G_L1: 13.825 D_real: 0.053 D_fake: 0.009 
(epoch: 116, iters: 1800, time: 0.045, data: 0.002) G_GAN: 3.192 G_L1: 16.678 D_real: 0.000 D_fake: 0.155 
(epoch: 116, iters: 1900, time: 0.039, data: 0.001) G_GAN: 3.046 G_L1: 13.219 D_real: 0.035 D_fake: 0.149 
(epoch: 116, iters: 2000, time: 0.340, data: 0.001) G_GAN: 3.134 G_L1: 18.868 D_real: 0.010 D_fake: 0.091 
(epoch: 116, iters: 2100, time: 0.039, data: 0.001) G_GAN: 4.580 G_L1: 13.720 D_real: 0.010 D_fake: 2.380 
(epoch: 116, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.590 G_L1: 15.870 D_real: 0.000 D_fake: 0.913 
(epoch: 116, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.917 G_L1: 19.066 D_real: 0.000 D_fake: 0.381 
(epoch: 116, iters: 2400, time: 0.040, data: 0.001) G_GAN: 6.633 G_L1: 15.042 D_real: 1.419 D_fake: 0.002 
End of epoch 116 / 200 	 Time Taken: 73 sec
learning rate 0.0001663 -> 0.0001644
(epoch: 117, iters: 100, time: 0.041, data: 0.102) G_GAN: 5.502 G_L1: 19.907 D_real: 0.926 D_fake: 0.008 
(epoch: 117, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.932 G_L1: 26.627 D_real: 0.000 D_fake: 0.033 
(epoch: 117, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.108 G_L1: 11.191 D_real: 0.038 D_fake: 0.215 
(epoch: 117, iters: 400, time: 0.258, data: 0.001) G_GAN: 3.814 G_L1: 24.509 D_real: 0.000 D_fake: 0.108 
(epoch: 117, iters: 500, time: 0.039, data: 0.001) G_GAN: 3.510 G_L1: 14.848 D_real: 0.001 D_fake: 1.261 
(epoch: 117, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.865 G_L1: 15.784 D_real: 0.001 D_fake: 0.164 
(epoch: 117, iters: 700, time: 0.041, data: 0.001) G_GAN: 4.009 G_L1: 11.909 D_real: 0.015 D_fake: 0.083 
(epoch: 117, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.759 G_L1: 11.069 D_real: 0.004 D_fake: 0.359 
(epoch: 117, iters: 900, time: 0.041, data: 0.001) G_GAN: 5.260 G_L1: 15.770 D_real: 0.377 D_fake: 0.007 
(epoch: 117, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.359 G_L1: 9.828 D_real: 0.052 D_fake: 0.081 
(epoch: 117, iters: 1100, time: 0.037, data: 0.001) G_GAN: 1.739 G_L1: 7.471 D_real: 1.626 D_fake: 0.320 
(epoch: 117, iters: 1200, time: 0.040, data: 0.001) G_GAN: 1.713 G_L1: 14.276 D_real: 1.177 D_fake: 0.115 
(epoch: 117, iters: 1300, time: 0.043, data: 0.001) G_GAN: 3.127 G_L1: 12.068 D_real: 0.072 D_fake: 0.217 
(epoch: 117, iters: 1400, time: 0.042, data: 0.001) G_GAN: 4.621 G_L1: 11.105 D_real: 0.098 D_fake: 0.027 
(epoch: 117, iters: 1500, time: 0.041, data: 0.001) G_GAN: 5.488 G_L1: 14.776 D_real: 0.005 D_fake: 0.017 
(epoch: 117, iters: 1600, time: 0.263, data: 0.001) G_GAN: 3.581 G_L1: 15.010 D_real: 0.001 D_fake: 0.254 
saving the latest model (epoch 117, total_iters 280000)
(epoch: 117, iters: 1700, time: 0.040, data: 0.002) G_GAN: 4.287 G_L1: 15.174 D_real: 0.191 D_fake: 0.030 
(epoch: 117, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.149 G_L1: 8.429 D_real: 0.531 D_fake: 0.199 
(epoch: 117, iters: 1900, time: 0.040, data: 0.001) G_GAN: 3.514 G_L1: 17.683 D_real: 0.809 D_fake: 0.016 
(epoch: 117, iters: 2000, time: 0.041, data: 0.001) G_GAN: 3.724 G_L1: 16.191 D_real: 0.337 D_fake: 0.053 
(epoch: 117, iters: 2100, time: 0.039, data: 0.001) G_GAN: 2.809 G_L1: 11.333 D_real: 0.005 D_fake: 1.732 
(epoch: 117, iters: 2200, time: 0.040, data: 0.001) G_GAN: 5.738 G_L1: 13.708 D_real: 0.103 D_fake: 0.005 
(epoch: 117, iters: 2300, time: 0.039, data: 0.001) G_GAN: 3.248 G_L1: 13.661 D_real: 1.067 D_fake: 0.022 
(epoch: 117, iters: 2400, time: 0.039, data: 0.001) G_GAN: 3.672 G_L1: 12.044 D_real: 0.010 D_fake: 0.175 
End of epoch 117 / 200 	 Time Taken: 74 sec
learning rate 0.0001644 -> 0.0001624
(epoch: 118, iters: 100, time: 0.041, data: 0.098) G_GAN: 2.620 G_L1: 19.041 D_real: 0.077 D_fake: 0.200 
(epoch: 118, iters: 200, time: 0.040, data: 0.001) G_GAN: 3.233 G_L1: 10.602 D_real: 0.440 D_fake: 0.074 
(epoch: 118, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.012 G_L1: 17.194 D_real: 0.005 D_fake: 0.182 
(epoch: 118, iters: 400, time: 0.259, data: 0.001) G_GAN: 2.269 G_L1: 16.415 D_real: 0.060 D_fake: 0.550 
(epoch: 118, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.595 G_L1: 15.661 D_real: 0.020 D_fake: 0.064 
(epoch: 118, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.846 G_L1: 13.371 D_real: 0.036 D_fake: 0.759 
(epoch: 118, iters: 700, time: 0.041, data: 0.001) G_GAN: 5.358 G_L1: 20.248 D_real: 0.118 D_fake: 0.009 
(epoch: 118, iters: 800, time: 0.041, data: 0.001) G_GAN: 4.014 G_L1: 12.792 D_real: 0.088 D_fake: 0.061 
(epoch: 118, iters: 900, time: 0.039, data: 0.001) G_GAN: 2.634 G_L1: 14.109 D_real: 1.222 D_fake: 0.052 
(epoch: 118, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.462 G_L1: 11.487 D_real: 0.218 D_fake: 0.225 
(epoch: 118, iters: 1100, time: 0.039, data: 0.001) G_GAN: 4.163 G_L1: 15.682 D_real: 0.004 D_fake: 0.026 
(epoch: 118, iters: 1200, time: 0.260, data: 0.001) G_GAN: 1.325 G_L1: 5.186 D_real: 0.470 D_fake: 0.194 
(epoch: 118, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.442 G_L1: 18.685 D_real: 0.000 D_fake: 1.277 
(epoch: 118, iters: 1400, time: 0.039, data: 0.001) G_GAN: 3.556 G_L1: 12.279 D_real: 0.079 D_fake: 0.078 
(epoch: 118, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.835 G_L1: 14.044 D_real: 0.048 D_fake: 0.561 
(epoch: 118, iters: 1600, time: 0.038, data: 0.001) G_GAN: 3.055 G_L1: 12.556 D_real: 0.085 D_fake: 0.065 
(epoch: 118, iters: 1700, time: 0.040, data: 0.001) G_GAN: 4.761 G_L1: 14.644 D_real: 0.001 D_fake: 0.018 
(epoch: 118, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.756 G_L1: 13.662 D_real: 0.038 D_fake: 0.306 
(epoch: 118, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.291 G_L1: 17.033 D_real: 0.150 D_fake: 0.070 
(epoch: 118, iters: 2000, time: 0.040, data: 0.001) G_GAN: 2.365 G_L1: 9.715 D_real: 0.014 D_fake: 0.347 
(epoch: 118, iters: 2100, time: 0.042, data: 0.001) G_GAN: 4.180 G_L1: 21.333 D_real: 0.000 D_fake: 0.054 
(epoch: 118, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.111 G_L1: 10.959 D_real: 0.348 D_fake: 0.174 
(epoch: 118, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.042 G_L1: 14.511 D_real: 0.077 D_fake: 0.141 
(epoch: 118, iters: 2400, time: 0.042, data: 0.001) G_GAN: 6.071 G_L1: 9.163 D_real: 0.000 D_fake: 0.959 
End of epoch 118 / 200 	 Time Taken: 72 sec
learning rate 0.0001624 -> 0.0001604
(epoch: 119, iters: 100, time: 0.041, data: 0.109) G_GAN: 3.102 G_L1: 18.584 D_real: 0.000 D_fake: 0.232 
(epoch: 119, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.139 G_L1: 10.634 D_real: 0.003 D_fake: 0.184 
(epoch: 119, iters: 300, time: 0.041, data: 0.001) G_GAN: 4.084 G_L1: 14.691 D_real: 0.059 D_fake: 0.034 
(epoch: 119, iters: 400, time: 0.268, data: 0.001) G_GAN: 3.838 G_L1: 13.799 D_real: 0.000 D_fake: 0.054 
(epoch: 119, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.225 G_L1: 11.978 D_real: 0.025 D_fake: 0.027 
(epoch: 119, iters: 600, time: 0.041, data: 0.001) G_GAN: 5.184 G_L1: 18.714 D_real: 0.046 D_fake: 0.005 
(epoch: 119, iters: 700, time: 0.042, data: 0.002) G_GAN: 3.541 G_L1: 11.601 D_real: 0.005 D_fake: 0.509 
(epoch: 119, iters: 800, time: 0.339, data: 0.001) G_GAN: 3.287 G_L1: 17.520 D_real: 0.005 D_fake: 0.171 
(epoch: 119, iters: 900, time: 0.042, data: 0.001) G_GAN: 4.320 G_L1: 27.553 D_real: 0.000 D_fake: 0.054 
(epoch: 119, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.775 G_L1: 15.451 D_real: 0.000 D_fake: 0.028 
(epoch: 119, iters: 1100, time: 0.037, data: 0.001) G_GAN: 2.602 G_L1: 11.873 D_real: 0.397 D_fake: 0.069 
(epoch: 119, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.050 G_L1: 20.008 D_real: 0.000 D_fake: 0.214 
(epoch: 119, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.522 G_L1: 14.534 D_real: 0.001 D_fake: 0.250 
(epoch: 119, iters: 1400, time: 0.039, data: 0.001) G_GAN: 3.617 G_L1: 10.434 D_real: 0.782 D_fake: 0.025 
(epoch: 119, iters: 1500, time: 0.042, data: 0.002) G_GAN: 2.874 G_L1: 17.609 D_real: 0.081 D_fake: 0.182 
(epoch: 119, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.942 G_L1: 11.114 D_real: 0.264 D_fake: 0.017 
(epoch: 119, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.714 G_L1: 15.458 D_real: 0.009 D_fake: 0.121 
(epoch: 119, iters: 1800, time: 0.040, data: 0.001) G_GAN: 5.035 G_L1: 12.531 D_real: 0.259 D_fake: 0.009 
saving the latest model (epoch 119, total_iters 285000)
(epoch: 119, iters: 1900, time: 0.041, data: 0.002) G_GAN: 3.336 G_L1: 16.424 D_real: 0.088 D_fake: 0.068 
(epoch: 119, iters: 2000, time: 0.041, data: 0.001) G_GAN: 4.337 G_L1: 14.937 D_real: 0.021 D_fake: 0.014 
(epoch: 119, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.235 G_L1: 16.464 D_real: 0.030 D_fake: 0.067 
(epoch: 119, iters: 2200, time: 0.041, data: 0.001) G_GAN: 3.869 G_L1: 16.574 D_real: 0.000 D_fake: 0.082 
(epoch: 119, iters: 2300, time: 0.042, data: 0.001) G_GAN: 4.776 G_L1: 11.643 D_real: 0.002 D_fake: 0.016 
(epoch: 119, iters: 2400, time: 0.040, data: 0.001) G_GAN: 5.204 G_L1: 11.029 D_real: 0.000 D_fake: 0.016 
End of epoch 119 / 200 	 Time Taken: 74 sec
learning rate 0.0001604 -> 0.0001584
(epoch: 120, iters: 100, time: 0.040, data: 0.100) G_GAN: 2.817 G_L1: 16.076 D_real: 0.008 D_fake: 0.304 
(epoch: 120, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.777 G_L1: 14.354 D_real: 0.000 D_fake: 0.329 
(epoch: 120, iters: 300, time: 0.039, data: 0.001) G_GAN: 4.211 G_L1: 15.421 D_real: 0.003 D_fake: 0.033 
(epoch: 120, iters: 400, time: 0.266, data: 0.001) G_GAN: 3.794 G_L1: 11.304 D_real: 0.463 D_fake: 0.017 
(epoch: 120, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.949 G_L1: 10.521 D_real: 0.034 D_fake: 0.199 
(epoch: 120, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.967 G_L1: 13.752 D_real: 0.126 D_fake: 0.093 
(epoch: 120, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.955 G_L1: 12.061 D_real: 0.762 D_fake: 0.042 
(epoch: 120, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.692 G_L1: 14.222 D_real: 0.668 D_fake: 0.515 
(epoch: 120, iters: 900, time: 0.041, data: 0.001) G_GAN: 5.186 G_L1: 7.735 D_real: 0.005 D_fake: 0.033 
(epoch: 120, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.872 G_L1: 10.935 D_real: 0.623 D_fake: 0.063 
(epoch: 120, iters: 1100, time: 0.041, data: 0.001) G_GAN: 1.908 G_L1: 13.310 D_real: 0.382 D_fake: 0.122 
(epoch: 120, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.729 G_L1: 17.882 D_real: 0.178 D_fake: 0.046 
(epoch: 120, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.614 G_L1: 10.983 D_real: 0.022 D_fake: 0.118 
(epoch: 120, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.413 G_L1: 15.827 D_real: 0.322 D_fake: 0.263 
(epoch: 120, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.179 G_L1: 13.207 D_real: 0.031 D_fake: 0.441 
(epoch: 120, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.009 G_L1: 12.192 D_real: 0.013 D_fake: 0.280 
(epoch: 120, iters: 1700, time: 0.045, data: 0.002) G_GAN: 4.487 G_L1: 15.548 D_real: 0.056 D_fake: 0.043 
(epoch: 120, iters: 1800, time: 0.041, data: 0.001) G_GAN: 7.070 G_L1: 24.585 D_real: 0.000 D_fake: 0.003 
(epoch: 120, iters: 1900, time: 0.039, data: 0.001) G_GAN: 4.605 G_L1: 11.183 D_real: 0.120 D_fake: 0.768 
(epoch: 120, iters: 2000, time: 0.043, data: 0.001) G_GAN: 3.082 G_L1: 16.671 D_real: 0.083 D_fake: 0.139 
(epoch: 120, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.816 G_L1: 10.221 D_real: 0.075 D_fake: 0.219 
(epoch: 120, iters: 2200, time: 0.041, data: 0.001) G_GAN: 4.345 G_L1: 10.889 D_real: 0.044 D_fake: 0.042 
(epoch: 120, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.201 G_L1: 26.791 D_real: 0.000 D_fake: 0.050 
(epoch: 120, iters: 2400, time: 0.266, data: 0.001) G_GAN: 3.166 G_L1: 22.129 D_real: 0.006 D_fake: 0.299 
saving the model at the end of epoch 120, iters 288000
End of epoch 120 / 200 	 Time Taken: 74 sec
learning rate 0.0001584 -> 0.0001564
(epoch: 121, iters: 100, time: 0.040, data: 0.100) G_GAN: 2.666 G_L1: 17.373 D_real: 0.215 D_fake: 1.036 
(epoch: 121, iters: 200, time: 0.039, data: 0.001) G_GAN: 3.270 G_L1: 25.220 D_real: 0.000 D_fake: 0.608 
(epoch: 121, iters: 300, time: 0.040, data: 0.001) G_GAN: 4.840 G_L1: 12.115 D_real: 0.058 D_fake: 0.019 
(epoch: 121, iters: 400, time: 0.268, data: 0.001) G_GAN: 4.346 G_L1: 16.912 D_real: 0.029 D_fake: 0.013 
(epoch: 121, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.634 G_L1: 8.109 D_real: 0.000 D_fake: 0.079 
(epoch: 121, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.628 G_L1: 7.248 D_real: 0.328 D_fake: 0.047 
(epoch: 121, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.188 G_L1: 12.641 D_real: 0.036 D_fake: 0.406 
(epoch: 121, iters: 800, time: 0.040, data: 0.001) G_GAN: 5.174 G_L1: 17.254 D_real: 0.014 D_fake: 0.020 
(epoch: 121, iters: 900, time: 0.041, data: 0.001) G_GAN: 4.587 G_L1: 17.644 D_real: 0.007 D_fake: 0.032 
(epoch: 121, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.454 G_L1: 8.330 D_real: 0.110 D_fake: 0.077 
